model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
AAPL_xgb,Low,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,Open,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,Volume,0.0151645966304037,0.0120202216574645,0.0031443749729391,1,2026-03-06
AAPL_xgb,rsi,0.0774658113909073,0.019610422937174,0.0578553884537333,1,2026-03-06
AAPL_xgb,sma_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,sma_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,macd,0.0177420251835616,0.0074514443990007,0.0102905807845608,1,2026-03-06
AAPL_xgb,macd_signal,-0.0553351328923163,0.0395003004163409,-0.0948354333086573,0,2026-03-06
AAPL_xgb,macd_diff,0.0606742589519575,0.0148393384716729,0.0458349204802846,1,2026-03-06
AAPL_xgb,bb_bbm,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,bb_bbh,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,bb_bbl,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,bb_width,-0.0039826027953471,0.0037518236023392,-0.0077344263976863,0,2026-03-06
AAPL_xgb,stoch,-0.0238912263741858,0.0138489445659688,-0.0377401709401547,0,2026-03-06
AAPL_xgb,stoch_signal,0.1171248556711734,0.0302395078128345,0.0868853478583389,1,2026-03-06
AAPL_xgb,atr,0.0065555582252834,0.010726128180574,-0.0041705699552906,1,2026-03-06
AAPL_xgb,obv,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,log_return,-0.0013004581515604,0.009727527315299,-0.0110279854668594,0,2026-03-06
AAPL_xgb,simple_return,-0.001284861144347,0.0014317854210468,-0.0027166465653938,0,2026-03-06
AAPL_xgb,volatility_5,-0.0018629345756309,0.0195082212540997,-0.0213711558297307,0,2026-03-06
AAPL_xgb,volatility_10,0.0127599478341067,0.0298864630576367,-0.01712651522353,1,2026-03-06
AAPL_xgb,close_lag_1,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,close_lag_7,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,close_lag_14,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,sma_13,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,sma_26,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,ma_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,min_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q25_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,median_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q75_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,max_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,std_5,-0.0082882228952187,0.0133366469805776,-0.0216248698757963,0,2026-03-06
AAPL_xgb,ema_5,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,norm_band_5,-0.0161210788461641,0.0051020371672671,-0.0212231160134312,0,2026-03-06
AAPL_xgb,skew_5,0.0889999197461678,0.0790173668540813,0.0099825528920865,1,2026-03-06
AAPL_xgb,kurt_5,0.0082105490641716,0.0072717799793557,0.0009387690848159,1,2026-03-06
AAPL_xgb,ma_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,min_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q25_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,median_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q75_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,max_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,std_10,-0.0066959508957388,0.0097514267000742,-0.016447377595813,0,2026-03-06
AAPL_xgb,ema_10,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,norm_band_10,-0.0013079497294546,0.0080601902501098,-0.0093681399795644,0,2026-03-06
