model,residual
lgbm,-0.7553389168471938
xgb,-0.08531981706619973
arima,0.51040481216355
Top3Ensamble,-0.11008464058328116
arima,-0.35276436035258385
rf,-0.5366151791044054
Top3Ensamble,-0.4446897697284946
arima,0.14674398586316073
rf,0.9610131749493434
Top3Ensamble,0.5538785804062414
rf,5.133069989003303
xgb,4.602094650268526
Top3Ensamble,4.867582319635886
rf,0.2747220839487454
xgb,-0.6383285522460369
arima,1.1664577254497317
Top3Ensamble,0.2676170857174043
rf,0.16139082623234913
lgbm,0.10649192297259447
arima,0.22320755448623686
Top3Ensamble,0.1636967678970791
xgb,-0.7915338277816772
rf,0.3972336168653783
lgbm,-2.8460675227640877
Top3Ensamble,-1.0801225778934622
rf,1.0985035398981609
xgb,-0.5806870460510254
arima,3.7165827224569057
Top3Ensamble,1.4114664054346804
rf,0.7165590789593352
xgb,0.5256805270910263
lgbm,0.9101462308839103
Top3Ensamble,0.7174619456447573
rf,0.20968351973798605
xgb,0.3781658858060837
Top3Ensamble,0.2939247027720313
lgbm,-1.4664672602206323
xgb,-1.2523398399353027
arima,-1.0295999180610522
Top3Ensamble,-1.2494690060723315
arima,0.34723640258686217
rf,0.12489283336811852
Top3Ensamble,0.23606461797749034
arima,-0.3832586081309799
rf,0.4374200730057325
Top3Ensamble,0.027080732437376298
rf,-2.8200214202124982
xgb,-0.3890978842973709
Top3Ensamble,-1.6045596522549204
rf,0.6435820177775895
xgb,0.19791442155832328
arima,0.836471153183993
Top3Ensamble,0.5593225308400065
rf,0.16277314264563358
lgbm,0.056301256713368275
arima,0.22319992509171982
Top3Ensamble,0.14742477481691196
xgb,-3.3737799525260925
rf,-3.6052428841773008
lgbm,-8.466316379587738
Top3Ensamble,-5.148446405430263
rf,-1.8695054294767033
xgb,-3.2014888525009155
arima,0.3565973708944057
Top3Ensamble,-1.5714656370276998
rf,0.24388993894012856
xgb,-0.21473535895347595
lgbm,0.3242164339972504
Top3Ensamble,0.11779033799463434
rf,-0.263989356015756
xgb,-0.18267344683408737
Top3Ensamble,-0.2233314014249217
lgbm,0.04445108301452905
xgb,0.29437093436717987
arima,0.5004026759330884
Top3Ensamble,0.27974156443827525
arima,-0.11276268188579763
rf,-0.30454054599159974
Top3Ensamble,-0.20865161393868803
arima,0.036739560814332606
rf,0.8311738222167193
Top3Ensamble,0.43395669151553307
rf,0.7209605158250838
xgb,1.2068684115074575
Top3Ensamble,0.9639144636662706
rf,-0.8375661229858338
xgb,-2.889469861984253
arima,-0.10353128822220015
Top3Ensamble,-1.2768557577308002
rf,0.25641251819219235
lgbm,0.24758786538295396
arima,0.3232060286073164
Top3Ensamble,0.27573547072749705
xgb,-0.3244657516479492
rf,-0.5200040165879045
lgbm,-2.3617164706842004
Top3Ensamble,-1.0687287463066468
rf,-1.315387123430014
xgb,-2.818441867828369
arima,1.1565851638631557
Top3Ensamble,-0.9924146091316288
rf,0.19590143340228394
xgb,0.09553908556701174
lgbm,0.21134669645044823
Top3Ensamble,0.1675957384732527
rf,0.7138510949065662
xgb,0.43379396200180054
Top3Ensamble,0.5738225284541869
lgbm,1.0436885930734263
xgb,1.2339977435767722
arima,1.170400844878401
Top3Ensamble,1.149362393842864
arima,-0.2027628344736918
rf,-0.3689572876583469
Top3Ensamble,-0.2858600610660105
arima,-0.013259676246207164
rf,0.7811745851561795
Top3Ensamble,0.3839574544549862
rf,0.8859317730195926
xgb,-0.51271653175354
Top3Ensamble,0.18660762063302627
rf,-0.36737104994443825
xgb,-1.3762626647949219
arima,0.5064540633402999
Top3Ensamble,-0.41239321713311483
rf,-0.20010775505178913
lgbm,-0.09424258747884551
arima,-0.17680160078720064
Top3Ensamble,-0.15705064777262123
xgb,-2.3335646986961365
rf,-2.193526293564105
lgbm,-4.389433722618151
Top3Ensamble,-2.972174904959388
rf,-3.5970020710312838
xgb,-4.91662335395813
arima,-0.7034001876993443
Top3Ensamble,-3.0723418708962527
rf,-0.22946250702794657
xgb,-0.3984518647194051
lgbm,-0.4199486918854234
Top3Ensamble,-0.3492876878775917
rf,0.7076714943999818
xgb,0.5046811103820801
Top3Ensamble,0.6061763023910345
lgbm,-2.939243890924871
xgb,-2.9070226848125458
arima,-2.6795976292426857
Top3Ensamble,-2.8419547349933723
arima,-0.23276352111918897
rf,-0.30938629916317595
Top3Ensamble,-0.2710749101411878
arima,0.006740781517464711
rf,0.8424920554059412
Top3Ensamble,0.42461641846170295
rf,-1.7234311396682074
xgb,-2.412850499153137
Top3Ensamble,-2.068140819410644
rf,1.8018754160048047
xgb,0.8492259979248047
arima,2.6564784774028
Top3Ensamble,1.769193297110803
rf,0.03965494435179551
lgbm,-0.17513989650872475
arima,-0.05679122481066656
Top3Ensamble,-0.06409205898920334
xgb,-7.060688495635986
rf,-5.112676769408722
lgbm,-11.012747198638294
Top3Ensamble,-7.728704154561001
rf,-1.9460513851738597
xgb,-2.853667974472046
arima,0.3965753982381557
Top3Ensamble,-1.4677146538025454
rf,0.3593904025679109
xgb,0.11784085631371966
lgbm,0.08576811758217673
Top3Ensamble,0.18766645882125488
rf,0.26786054682632
xgb,0.10861897468567605
Top3Ensamble,0.18823976075599091
lgbm,-0.24887349444885842
xgb,-0.6533504128456116
arima,-0.1095979344184741
Top3Ensamble,-0.33727394723765514
arima,0.07723594482319385
rf,-0.1558429413118425
Top3Ensamble,-0.039303498244322554
arima,0.06674215480846613
rf,0.8159695078536799
Top3Ensamble,0.44135583133108014
rf,-12.53430146904006
xgb,-2.257866382598877
Top3Ensamble,-7.396083925819482
rf,-4.202287969240501
xgb,-6.209764003753605
arima,-1.7235264054097001
Top3Ensamble,-4.045192792801288
rf,0.776437692606919
lgbm,0.7080809057101476
arima,0.8332005354432681
Top3Ensamble,0.772573044586764
xgb,2.022887695580721
rf,1.8643384368590432
lgbm,-0.7265285677200382
Top3Ensamble,1.0535658549065374
rf,2.37822870178843
xgb,3.0139745846390724
arima,4.776580281050656
Top3Ensamble,3.3895945224927573
rf,1.0383641902494105
xgb,0.6842080950737
lgbm,1.258727234383855
Top3Ensamble,0.9937665065689743
rf,0.28238707088519277
xgb,-0.22744572162627463
Top3Ensamble,0.027470674629455516
lgbm,-0.6521451158068032
xgb,-0.7473041117191315
arima,-0.5295999180610522
Top3Ensamble,-0.6430163818623313
arima,-0.4227640551768097
rf,-0.6292102762042688
Top3Ensamble,-0.5259871656905375
rf,-10.45200854241827
xgb,0.9842007160186768
Top3Ensamble,-4.733903913199811
rf,-1.5983440783702605
xgb,-1.8668630719184947
Top3Ensamble,-1.7326035751443811
lgbm,-0.08457257912515104
xgb,0.025401264429092407
arima,-0.10959793441846699
Top3Ensamble,-0.056256416371503803
arima,0.4472367840565852
rf,0.26078718479205776
Top3Ensamble,0.354011984424325
rf,0.5169564092283565
xgb,0.19821950793266296
Top3Ensamble,0.3575879585804955
rf,0.9564076920563167
xgb,0.3952501416206431
Top3Ensamble,0.6758289168384763
lgbm,1.4442399909623092
xgb,1.5588278025388718
arima,1.5704023707573072
Top3Ensamble,1.5244900547528317
arima,-0.1427633685313019
rf,-0.2874213431098589
Top3Ensamble,-0.2150923558205804
arima,-0.36326196506458075
rf,0.3980087711896587
Top3Ensamble,0.01737340306253543
rf,0.24384759425555558
xgb,-0.14723852276802063
Top3Ensamble,0.048304535743767474
rf,-4.005453481245581
xgb,-4.5813188552856445
arima,-2.893539833144075
Top3Ensamble,-3.8267707232250814
rf,-0.0632774496859696
lgbm,-0.3112715444442671
arima,-0.056798854205212024
Top3Ensamble,-0.14378261611180676
xgb,-4.99290207028389
rf,-5.226446053421114
lgbm,-7.419302958393814
Top3Ensamble,-5.879550360699682
rf,-5.3561410429579155
xgb,-4.015059769153595
arima,-3.0033879806680943
Top3Ensamble,-4.124862930926497
rf,-0.36511839188274564
xgb,-0.7318331301212169
lgbm,-0.6078380195805266
Top3Ensamble,-0.568263180528163
rf,-0.4813565320942246
xgb,-0.5156129598617554
Top3Ensamble,-0.49848474597798287
lgbm,-1.0806723754883834
xgb,-1.0862729251384735
arima,-0.6795976292426928
Top3Ensamble,-0.9488476432898452
arima,-0.5427629870615753
rf,-0.6744989710837785
Top3Ensamble,-0.6086309790726787
arima,-0.1632573874278478
rf,0.5896240808059332
Top3Ensamble,0.2131833466890427
rf,-4.39330836902414
xgb,-4.855702102184296
Top3Ensamble,-4.624505235604204
rf,-0.9842367457409296
xgb,-2.14466214179987
arima,0.2664943465434817
Top3Ensamble,-0.9541348469991249
rf,-0.25919425174377864
lgbm,-0.2874788030299271
arima,-0.2267970231505103
Top3Ensamble,-0.25782335930806255
xgb,-6.377095460891724
rf,-4.4784286718113435
lgbm,-7.543389770750196
Top3Ensamble,-6.132971301151088
rf,-5.815334068625134
xgb,-6.487194940447807
arima,-4.633453898636844
Top3Ensamble,-5.6453276359033
rf,-0.7795240757876911
xgb,-1.0996988117694855
lgbm,-0.8303033425702893
Top3Ensamble,-0.9031754100424934
rf,-0.2864675829646828
xgb,-0.4851425290107727
Top3Ensamble,-0.3858050559877313
lgbm,-1.0377311005585952
xgb,-1.2283627837896347
arima,-1.4596002232368335
Top3Ensamble,-1.2418980358616878
arima,-0.04276298706157533
rf,-0.08519140014830384
Top3Ensamble,-0.06397719360493781
arima,-0.5332601340098932
rf,0.20550437535818844
Top3Ensamble,-0.1638778793258524
rf,0.7299359796711826
xgb,0.5209536105394363
Top3Ensamble,0.6254447951052953
rf,-7.8620029007281005
xgb,-9.03845405578619
arima,-5.783554481581632
Top3Ensamble,-7.561337146032031
rf,-0.14051916833372502
lgbm,-0.042597341108361775
arima,-0.1267909196348853
Top3Ensamble,-0.1033024763589907
xgb,-16.89150071144104
rf,-15.901043210905186
lgbm,-18.503762181850107
Top3Ensamble,-17.098768701398853
rf,-10.980363336198707
xgb,-9.717061832547188
arima,-8.043366008011844
Top3Ensamble,-9.58026372558595
rf,-0.1306073843810509
xgb,0.0054829418659210205
lgbm,-0.1259438369660586
Top3Ensamble,-0.08368942649372002
rf,0.2385403088879059
xgb,0.1944008171558309
Top3Ensamble,0.21647056302187195
lgbm,1.5354463817086028
xgb,1.2596307843923569
arima,1.0104009974662915
Top3Ensamble,1.2684927211890837
arima,0.2672364788808146
rf,0.05417030679218726
Top3Ensamble,0.16070339283649915
arima,0.036743375511605336
rf,0.785893915288753
Top3Ensamble,0.41131864540018626
rf,2.8319382584695063
xgb,2.312376856803894
Top3Ensamble,2.5721575576367
rf,-0.5300054203835316
xgb,-0.30315226316452026
arima,0.7264858016215499
Top3Ensamble,-0.03555729397550067
rf,-0.3558762784923175
lgbm,-0.5260703942429359
arima,-0.2967967179746722
Top3Ensamble,-0.39291446356997994
xgb,-4.400703898165375
rf,-2.57841340233972
lgbm,-6.643339312250873
Top3Ensamble,-4.540818870918656
rf,-7.644030998967764
xgb,-5.230860948562622
arima,-4.843414836136844
Top3Ensamble,-5.906102261222372
rf,-1.4536891683963518
xgb,-1.491121243685484
lgbm,-1.324465399842964
Top3Ensamble,-1.4230919373082571
rf,-0.2157021118408835
xgb,-0.4256080090999603
Top3Ensamble,-0.3206550604704219
lgbm,1.1249549823225493
xgb,0.9171193912625313
arima,0.9404013026420728
Top3Ensamble,0.9941585587423845
arima,0.13723731811420592
rf,-0.05182204127580192
Top3Ensamble,0.042707638419202
arima,0.7667391030506536
rf,1.5221715060283714
Top3Ensamble,1.1444553045395196
rf,-2.1190189165018865
xgb,-2.3590512722730637
Top3Ensamble,-2.239035094387475
rf,0.033131721342385845
xgb,-0.16082096099853516
arima,0.25645406334029985
Top3Ensamble,0.0429216078946979
rf,-0.25743505702465086
lgbm,-0.28858730758641116
arima,-0.20680038008410406
Top3Ensamble,-0.250940914898365
xgb,13.305165946483612
rf,14.166990901220288
lgbm,10.653948150579026
Top3Ensamble,12.70870166609427
rf,9.476790179070804
xgb,10.1766487210989
arima,11.756560749800656
Top3Ensamble,10.469999883323453
rf,0.43430546886736465
xgb,0.6810885667800903
lgbm,0.5875542445895405
Top3Ensamble,0.5676494267456746
rf,-0.23261960859398556
xgb,-0.3334231674671102
Top3Ensamble,-0.2830213880305479
lgbm,1.8392150120923603
xgb,1.1504938639700413
arima,1.0504019129936353
Top3Ensamble,1.3467035963520075
arima,-0.18276428405865275
rf,-0.31813413556005443
Top3Ensamble,-0.2504492098093536
arima,0.2167436806873866
rf,0.24720064146929133
Top3Ensamble,0.23197216107834606
rf,-0.8672176899752344
xgb,-1.1514900028705597
Top3Ensamble,-1.009353846422897
rf,-0.1866483703424251
xgb,-0.27010935544961967
arima,-0.46351663978470015
Top3Ensamble,-0.30675812185899076
rf,0.03137289728179837
lgbm,-0.17679627456905678
arima,0.09320267167372265
Top3Ensamble,-0.017406901871197533
xgb,-2.3009631633758545
rf,-3.457954768311197
lgbm,-1.622082417161323
Top3Ensamble,-2.460333449616087
rf,-3.1698306164713586
xgb,-1.5088062286376953
arima,-0.8934026291055943
Top3Ensamble,-1.8573464914048827
rf,0.9361067363168587
xgb,1.0059338510036469
lgbm,1.07823842927246
Top3Ensamble,1.0067596721976457
rf,-0.4526478534346765
xgb,-0.6034274399280548
Top3Ensamble,-0.5280376466813692
arima,0.29674169704480846
rf,0.3028842089619417
Top3Ensamble,0.29981295300336797
rf,-1.7634839051592053
xgb,-2.030839502811432
arima,-2.55354349525345
Top3Ensamble,-2.11595563440801
rf,-0.2032233047433607
lgbm,-0.27841566957745556
arima,-0.13679305586535406
Top3Ensamble,-0.20614401006207572
xgb,8.215378165245056
rf,8.301648755093993
lgbm,6.178524450546206
Top3Ensamble,7.565183790295123
rf,5.075760619163475
xgb,6.631147384643555
arima,7.246550984175656
Top3Ensamble,6.317819662660895
rf,-0.19912104564811273
xgb,-0.01878458261489868
lgbm,0.3188582524727508
Top3Ensamble,0.033650874736579794
lgbm,1.6986538129891002
xgb,1.521271288394928
arima,0.9504034388725415
Top3Ensamble,1.3901095134188566
arima,0.17723632629291686
rf,0.18706965447224988
Top3Ensamble,0.18215299038257982
arima,-0.003257540015745519
rf,0.09140748708329482
Top3Ensamble,0.04407497353377465
rf,0.5539194125160236
xgb,-0.006029188632965088
Top3Ensamble,0.2739451119415435
rf,7.465448379839472
xgb,6.765740409493503
arima,7.056472373887175
Top3Ensamble,7.09588705440666
rf,0.04854050961291989
lgbm,0.11645370334765914
arima,0.18319900956436186
Top3Ensamble,0.11606440750831837
xgb,0.8773014545440674
rf,0.6821358819556735
lgbm,-0.3443036493981708
Top3Ensamble,0.40504456236715214
rf,-0.41111690038690085
xgb,0.18665848672389984
arima,1.7665705154256557
Top3Ensamble,0.5140373672542182
rf,0.00484667838570374
xgb,0.3763832449913025
lgbm,0.31755610051912697
Top3Ensamble,0.23292867463204914
rf,-0.6960589127056451
xgb,-0.8655201494693756
Top3Ensamble,-0.7807895310875068
lgbm,1.501819251614947
xgb,1.4308139346539974
arima,1.4104025233451978
Top3Ensamble,1.4476785698713783
arima,0.31723571594135436
rf,0.15080033144225524
Top3Ensamble,0.23401802369180302
arima,0.6767427651600357
rf,0.604355089404784
Top3Ensamble,0.6405489272824099
rf,2.6819519508252654
xgb,2.813962876796694
Top3Ensamble,2.7479574138109797
rf,0.37423607336387477
xgb,-0.015767097473087688
arima,3.2664638289653
Top3Ensamble,1.2083109349519532
rf,0.18787127618628574
lgbm,-0.014199208440430766
arima,0.3032017561463647
Top3Ensamble,0.15895794129740182
xgb,13.218611359596252
rf,12.873956437919674
lgbm,12.66370791521399
Top3Ensamble,12.918758570909972
rf,10.711018629351543
xgb,10.589235305786133
arima,12.996612019331906
Top3Ensamble,11.432288651489785
rf,1.108756263469516
xgb,1.1801600158214711
lgbm,1.3178511859756554
Top3Ensamble,1.2022558217555286
rf,0.8103764858353273
xgb,0.644395500421524
Top3Ensamble,0.7273859931284221
lgbm,2.5741272815038627
xgb,2.0206386744976044
arima,2.3603994715873853
Top3Ensamble,2.3183884758629603
arima,0.347238309935495
rf,0.4033980445087053
Top3Ensamble,0.37531817722209837
arima,0.01673910305066073
rf,0.030454731936011115
Top3Ensamble,0.023596917493335923
rf,5.492349271046891
xgb,5.51822394132617
Top3Ensamble,5.505286606186587
rf,-9.154442378156432
xgb,-8.740067720413208
arima,-5.9735264054097
Top3Ensamble,-7.956012167993094
rf,-0.013307074071917668
lgbm,0.01860446410276495
arima,0.0032063337831260696
Top3Ensamble,0.002834574604662521
xgb,1.0286089181900024
rf,0.9034001968972234
lgbm,2.48903017486316
Top3Ensamble,1.4736797633167953
rf,-1.0194285956517888
xgb,-1.1307964324951172
arima,1.2765802810506557
Top3Ensamble,-0.291214915698788
rf,0.7225109542797554
xgb,0.4896757453679754
lgbm,0.6095549344024818
Top3Ensamble,0.6072472113500567
rf,0.42678419955301905
xgb,-0.1582258939743042
Top3Ensamble,0.13427915278936098
lgbm,-0.8987924206839324
xgb,-1.402081017382443
arima,-1.4295976292426928
Top3Ensamble,-1.243490355769687
arima,-0.2827646655283793
rf,-0.23141398004934288
Top3Ensamble,-0.25708932278885754
arima,-0.033260134009886144
rf,-0.0009797531168374007
Top3Ensamble,-0.01711994356335822
rf,-6.099346115362124
xgb,-6.531379163265228
Top3Ensamble,-6.315362639313662
rf,-4.334685319511664
xgb,-2.935319662094116
arima,-1.3435215225972001
Top3Ensamble,-2.8711755014010123
rf,-0.39001364522674464
lgbm,-0.5625561622250359
arima,-0.2768000749082802
Top3Ensamble,-0.4097899607866822
xgb,2.206023395061493
rf,2.1669617232265637
lgbm,2.8332694268905243
Top3Ensamble,2.4020848483928603
rf,-2.3231144535834574
xgb,-3.674459457397461
arima,0.09658760526940569
Top3Ensamble,-1.9669954352372088
rf,-0.9820212864231195
xgb,-0.978110011666999
lgbm,-0.9645108968133087
Top3Ensamble,-0.974880731634471
rf,-1.806166553002214
xgb,-1.9903328716754842
Top3Ensamble,-1.8982497123388455
lgbm,1.7258586349125125
xgb,1.6928616166114807
arima,1.8204023707573072
Top3Ensamble,1.7463742074271096
arima,-0.10276245300395814
rf,-0.3223878225747576
Top3Ensamble,-0.21257513778935788
arima,-0.9332578451915197
rf,-0.9340372106478654
Top3Ensamble,-0.9336475279196961
rf,-1.0091387468652613
xgb,-1.3227227330207825
Top3Ensamble,-1.1659307399430077
rf,-10.39428173125026
xgb,-9.383798122406006
arima,-9.923538612440893
Top3Ensamble,-9.900539488698996
rf,0.0761458227566294
lgbm,-0.08139355354880706
arima,0.15320785966197548
Top3Ensamble,0.049320042956594534
xgb,-12.41239333152771
rf,-11.860846223571343
lgbm,-12.033250595707841
Top3Ensamble,-12.10216338360226
rf,-11.0239871779728
xgb,-12.83131718635559
arima,-8.813446574418094
Top3Ensamble,-10.889583646248752
rf,-0.013188204672943016
xgb,-0.06744049489498138
lgbm,0.09417870626417368
Top3Ensamble,0.004516668898759235
rf,0.19811322239311124
xgb,0.6068717688322067
Top3Ensamble,0.40249249561266254
lgbm,-0.00017355031737054105
xgb,-0.6490662582218647
arima,-0.6395967137153491
Top3Ensamble,-0.42961217408485197
arima,0.20723701293842467
rf,0.6163549525166445
Top3Ensamble,0.41179598272753637
arima,0.18674108669323886
rf,0.06370031076047411
Top3Ensamble,0.12522069872685648
rf,-0.9396161359616428
xgb,-1.2348291873931885
Top3Ensamble,-1.0872226616774014
rf,-4.313769260742333
xgb,-2.6861016750335693
arima,-2.0935215225971433
Top3Ensamble,-3.0311308194575872
rf,-0.10686833624735925
lgbm,-0.2217637067345919
arima,-0.016797938677839852
Top3Ensamble,-0.11514332721991138
xgb,3.7088489532470703
rf,2.9689526711866847
lgbm,4.081827226905489
Top3Ensamble,3.5865429504464146
rf,0.21714128260816778
xgb,-1.8346353769302368
arima,0.9966120193319057
Top3Ensamble,-0.206960691663312
rf,-1.412613383726253
xgb,-1.2206631302833557
lgbm,-0.7795742857108223
Top3Ensamble,-1.1376169332401531
rf,-0.8041637719760075
xgb,-0.6818469800054956
Top3Ensamble,-0.7430053759907551
lgbm,0.6894350127400486
xgb,1.1776774562895298
arima,1.1804029811088697
Top3Ensamble,1.0158384833794827
arima,0.15723777587787424
rf,0.013327261453195405
Top3Ensamble,0.0852825186655366
arima,0.43674108669323886
rf,0.43374956247412655
Top3Ensamble,0.4352453245836827
rf,-0.773193338508662
xgb,-1.1091848015785217
Top3Ensamble,-0.9411890700436061
rf,-1.9837187630924973
xgb,-1.3327406644821735
arima,0.586471153183993
Top3Ensamble,-0.9099960914635403
rf,-0.5467233087083798
lgbm,-0.7241699690931256
arima,-0.46679488692002735
Top3Ensamble,-0.5792293882405062
xgb,12.447235226631165
rf,12.099049719859636
lgbm,14.446788262568475
Top3Ensamble,12.997691069686425
rf,7.645374309083309
xgb,6.296367526054382
arima,8.926604695113156
Top3Ensamble,7.62278217675032
rf,0.50708764228321
xgb,0.6038746684789658
lgbm,0.44846669953656715
Top3Ensamble,0.5198096700995762
rf,-0.35954180722591644
xgb,-0.21276316046714783
Top3Ensamble,-0.2861524838465357
