ticker,model,session,rows,MAE,MSE,RMSE,MAPE,R2,EVS
ORCL,xgb,after_hours,1,3.4412,11.8417,3.4412,0.0223,,1.0
PG,Top3Ensamble,after_hours,1,1.2547,1.5742,1.2547,0.0087,,1.0
PG,arima,after_hours,1,0.241,0.0581,0.241,0.0017,,1.0
PG,lgbm,after_hours,1,1.9269,3.7128,1.9269,0.0134,,1.0
PG,linreg,after_hours,1,0.0142,0.0002,0.0142,0.0001,,1.0
PG,rf,after_hours,1,1.5961,2.5476,1.5961,0.0111,,1.0
PG,xgb,after_hours,1,1.8381,3.3787,1.8381,0.0128,,1.0
PLTR,Top3Ensamble,after_hours,1,9.3071,86.6213,9.3071,0.0579,,1.0
PLTR,arima,after_hours,1,9.8422,96.8695,9.8422,0.0612,,1.0
PLTR,lgbm,after_hours,1,8.8256,77.8913,8.8256,0.0549,,1.0
PLTR,linreg,after_hours,1,3.6667,13.4447,3.6667,0.0228,,1.0
PLTR,rf,after_hours,1,9.1602,83.9089,9.1602,0.057,,1.0
PLTR,xgb,after_hours,1,8.9188,79.5442,8.9188,0.0555,,1.0
TSLA,Top3Ensamble,after_hours,1,11.9002,141.6149,11.9002,0.0312,,1.0
TSLA,arima,after_hours,1,11.5431,133.2426,11.5431,0.0303,,1.0
TSLA,lgbm,after_hours,1,13.2152,174.6424,13.2152,0.0347,,1.0
TSLA,linreg,after_hours,1,4.9863,24.8633,4.9863,0.0131,,1.0
TSLA,rf,after_hours,1,10.9423,119.7342,10.9423,0.0287,,1.0
TSLA,xgb,after_hours,1,1.1774,1.3862,1.1774,0.0031,,1.0
TSM,Top3Ensamble,after_hours,1,9.7085,94.2544,9.7085,0.0287,,1.0
TSM,arima,after_hours,1,9.362,87.6474,9.362,0.0277,,1.0
TSM,lgbm,after_hours,1,11.0088,121.193,11.0088,0.0325,,1.0
TSM,linreg,after_hours,1,7.0741,50.0425,7.0741,0.0209,,1.0
TSM,rf,after_hours,1,8.7546,76.6433,8.7546,0.0259,,1.0
TSM,xgb,after_hours,1,7.0893,50.2582,7.0893,0.0209,,1.0
UNH,Top3Ensamble,after_hours,1,9.5909,91.9854,9.5909,0.0356,,1.0
UNH,arima,after_hours,1,6.2415,38.956,6.2415,0.0232,,1.0
UNH,lgbm,after_hours,1,7.7736,60.4292,7.7736,0.0288,,1.0
UNH,linreg,after_hours,1,12.0299,144.7173,12.0299,0.0446,,1.0
UNH,rf,after_hours,1,9.3793,87.9717,9.3793,0.0348,,1.0
UNH,xgb,after_hours,1,11.6198,135.019,11.6198,0.0431,,1.0
V,Top3Ensamble,after_hours,1,0.9899,0.9798,0.9899,0.0033,,1.0
V,arima,after_hours,1,2.9978,8.9866,2.9978,0.0098,,1.0
V,lgbm,after_hours,1,2.1923,4.8061,2.1923,0.0072,,1.0
V,linreg,after_hours,1,14.784,218.5675,14.784,0.0486,,1.0
V,rf,after_hours,1,3.775,14.2509,3.775,0.0124,,1.0
V,xgb,after_hours,1,6.8842,47.3922,6.8842,0.0226,,1.0
WMT,Top3Ensamble,after_hours,1,2.1331,4.5502,2.1331,0.0177,,1.0
WMT,arima,after_hours,1,1.5771,2.4874,1.5771,0.0131,,1.0
WMT,lgbm,after_hours,1,2.7907,7.7878,2.7907,0.0231,,1.0
WMT,linreg,after_hours,1,7.1894,51.6876,7.1894,0.0596,,1.0
WMT,rf,after_hours,1,2.0316,4.1274,2.0316,0.0168,,1.0
WMT,xgb,after_hours,1,2.3185,5.3753,2.3185,0.0192,,1.0
XOM,Top3Ensamble,after_hours,1,2.3765,5.6479,2.3765,0.0147,,1.0
XOM,arima,after_hours,1,1.4432,2.0828,1.4432,0.009,,1.0
XOM,lgbm,after_hours,1,2.5373,6.4379,2.5373,0.0157,,1.0
XOM,linreg,after_hours,1,14.5828,212.6567,14.5828,0.0905,,1.0
XOM,rf,after_hours,1,3.1491,9.9167,3.1491,0.0195,,1.0
XOM,xgb,after_hours,1,4.0216,16.1734,4.0216,0.025,,1.0
