ticker,model,event_type,rows,MAE,MSE,RMSE,MAPE,R2,EVS
COST,rf,no_event_day,1,14.0851,198.3899,14.0851,0.0141,,1.0
COST,xgb,no_event_day,1,23.4501,549.9063,23.4501,0.0235,,1.0
CRM,Top3Ensamble,no_event_day,1,1.7511,3.0662,1.7511,0.0095,,1.0
CRM,arima,no_event_day,1,6.071,36.8569,6.071,0.0328,,1.0
CRM,lgbm,no_event_day,1,0.1645,0.0271,0.1645,0.0009,,1.0
CRM,linreg,no_event_day,1,35.5174,1261.4833,35.5174,0.192,,1.0
CRM,rf,no_event_day,1,1.3287,1.7654,1.3287,0.0072,,1.0
CRM,xgb,no_event_day,1,0.6534,0.4269,0.6534,0.0035,,1.0
GOOGL,Top3Ensamble,no_event_day,1,4.4396,19.7096,4.4396,0.0162,,1.0
GOOGL,arima,no_event_day,1,1.4331,2.0538,1.4331,0.0052,,1.0
GOOGL,lgbm,no_event_day,1,4.9699,24.6997,4.9699,0.0182,,1.0
GOOGL,linreg,no_event_day,1,1.3985,1.9557,1.3985,0.0051,,1.0
GOOGL,rf,no_event_day,1,2.8667,8.2181,2.8667,0.0105,,1.0
GOOGL,xgb,no_event_day,1,5.4821,30.0529,5.4821,0.02,,1.0
JNJ,Top3Ensamble,no_event_day,1,2.1388,4.5745,2.1388,0.0088,,1.0
JNJ,arima,no_event_day,1,1.8054,3.2596,1.8054,0.0074,,1.0
JNJ,lgbm,no_event_day,1,2.1552,4.6449,2.1552,0.0089,,1.0
JNJ,linreg,no_event_day,1,2.1537,4.6386,2.1537,0.0089,,1.0
JNJ,rf,no_event_day,1,2.1072,4.4404,2.1072,0.0087,,1.0
JNJ,xgb,no_event_day,1,2.4557,6.0307,2.4557,0.0101,,1.0
JPM,Top3Ensamble,no_event_day,1,0.7908,0.6254,0.7908,0.0028,,1.0
JPM,arima,no_event_day,1,0.6153,0.3787,0.6153,0.0022,,1.0
JPM,lgbm,no_event_day,1,1.1626,1.3516,1.1626,0.0041,,1.0
JPM,linreg,no_event_day,1,4.1763,17.4418,4.1763,0.0147,,1.0
JPM,rf,no_event_day,1,0.3564,0.127,0.3564,0.0013,,1.0
JPM,xgb,no_event_day,1,1.5664,2.4535,1.5664,0.0055,,1.0
LLY,Top3Ensamble,no_event_day,1,7.6767,58.9313,7.6767,0.0087,,1.0
LLY,arima,no_event_day,1,5.9815,35.7779,5.9815,0.0067,,1.0
LLY,lgbm,no_event_day,1,17.6541,311.6665,17.6541,0.0199,,1.0
LLY,linreg,no_event_day,1,16.3573,267.5604,16.3573,0.0184,,1.0
LLY,rf,no_event_day,1,0.6055,0.3667,0.6055,0.0007,,1.0
LLY,xgb,no_event_day,1,10.6561,113.5524,10.6561,0.012,,1.0
LMT,Top3Ensamble,no_event_day,1,12.0043,144.1034,12.0043,0.0201,,1.0
LMT,arima,no_event_day,1,17.1198,293.0867,17.1198,0.0286,,1.0
LMT,lgbm,no_event_day,1,12.9337,167.2795,12.9337,0.0216,,1.0
LMT,linreg,no_event_day,1,41.3476,1709.6237,41.3476,0.0691,,1.0
LMT,rf,no_event_day,1,5.9595,35.5154,5.9595,0.01,,1.0
LMT,xgb,no_event_day,1,16.0923,258.9621,16.0923,0.0269,,1.0
MA,Top3Ensamble,no_event_day,1,7.0926,50.3054,7.0926,0.0144,,1.0
MA,arima,no_event_day,1,10.2122,104.2887,10.2122,0.0207,,1.0
MA,lgbm,no_event_day,1,3.2317,10.4438,3.2317,0.0065,,1.0
MA,linreg,no_event_day,1,20.9697,439.7281,20.9697,0.0424,,1.0
MA,rf,no_event_day,1,6.2295,38.8067,6.2295,0.0126,,1.0
MA,xgb,no_event_day,1,7.834,61.3719,7.834,0.0159,,1.0
MCD,Top3Ensamble,no_event_day,1,3.6284,13.1654,3.6284,0.0118,,1.0
MCD,arima,no_event_day,1,2.7115,7.3525,2.7115,0.0088,,1.0
MCD,lgbm,no_event_day,1,4.6454,21.5796,4.6454,0.0151,,1.0
MCD,linreg,no_event_day,1,4.0721,16.5817,4.0721,0.0132,,1.0
MCD,rf,no_event_day,1,3.5283,12.4489,3.5283,0.0114,,1.0
MCD,xgb,no_event_day,1,5.1027,26.0371,5.1027,0.0165,,1.0
META,Top3Ensamble,no_event_day,1,3.8471,14.8003,3.8471,0.0072,,1.0
META,arima,no_event_day,1,10.6523,113.4722,10.6523,0.0199,,1.0
META,lgbm,no_event_day,1,8.1517,66.4503,8.1517,0.0152,,1.0
META,linreg,no_event_day,1,4.2136,17.7545,4.2136,0.0079,,1.0
META,rf,no_event_day,1,4.7525,22.5865,4.7525,0.0089,,1.0
META,xgb,no_event_day,1,1.3629,1.8574,1.3629,0.0025,,1.0
MRK,Top3Ensamble,no_event_day,1,0.6014,0.3617,0.6014,0.0051,,1.0
MRK,arima,no_event_day,1,1.6539,2.7353,1.6539,0.014,,1.0
MRK,lgbm,no_event_day,1,1.3376,1.7892,1.3376,0.0113,,1.0
MRK,linreg,no_event_day,1,1.1872,1.4095,1.1872,0.0101,,1.0
MRK,rf,no_event_day,1,0.5639,0.3179,0.5639,0.0048,,1.0
MRK,xgb,no_event_day,1,0.7129,0.5083,0.7129,0.006,,1.0
MSFT,Top3Ensamble,no_event_day,1,4.6105,21.2565,4.6105,0.0128,,1.0
MSFT,arima,no_event_day,1,2.0231,4.0928,2.0231,0.0056,,1.0
MSFT,lgbm,no_event_day,1,2.9534,8.7224,2.9534,0.0082,,1.0
MSFT,linreg,no_event_day,1,21.9971,483.8738,21.9971,0.0613,,1.0
MSFT,rf,no_event_day,1,12.9011,166.4386,12.9011,0.0359,,1.0
MSFT,xgb,no_event_day,1,7.1522,51.154,7.1522,0.0199,,1.0
NEE,Top3Ensamble,no_event_day,1,1.0247,1.0499,1.0247,0.0111,,1.0
NEE,arima,no_event_day,1,0.6104,0.3726,0.6104,0.0066,,1.0
NEE,lgbm,no_event_day,1,0.8372,0.7009,0.8372,0.0091,,1.0
NEE,linreg,no_event_day,1,4.3113,18.5874,4.3113,0.0468,,1.0
NEE,rf,no_event_day,1,1.6387,2.6853,1.6387,0.0178,,1.0
NEE,xgb,no_event_day,1,1.6264,2.645,1.6264,0.0177,,1.0
NVDA,Top3Ensamble,no_event_day,1,2.636,6.9485,2.636,0.016,,1.0
NVDA,arima,no_event_day,1,2.7034,7.3084,2.7034,0.0164,,1.0
NVDA,lgbm,no_event_day,1,1.8846,3.5517,1.8846,0.0114,,1.0
NVDA,linreg,no_event_day,1,3.9094,15.2837,3.9094,0.0237,,1.0
NVDA,rf,no_event_day,1,2.8275,7.995,2.8275,0.0171,,1.0
NVDA,xgb,no_event_day,1,3.1959,10.2136,3.1959,0.0193,,1.0
ORCL,Top3Ensamble,no_event_day,1,1.0757,1.1572,1.0757,0.0078,,1.0
ORCL,arima,no_event_day,1,0.961,0.9235,0.961,0.0069,,1.0
ORCL,lgbm,no_event_day,1,2.6772,7.1671,2.6772,0.0193,,1.0
ORCL,linreg,no_event_day,1,4.7631,22.6869,4.7631,0.0343,,1.0
ORCL,rf,no_event_day,1,1.1269,1.27,1.1269,0.0081,,1.0
ORCL,xgb,no_event_day,1,1.1393,1.298,1.1393,0.0082,,1.0
PG,Top3Ensamble,no_event_day,1,1.5691,2.4622,1.5691,0.0108,,1.0
PG,arima,no_event_day,1,2.059,4.2395,2.059,0.0142,,1.0
PG,lgbm,no_event_day,1,1.489,2.217,1.489,0.0103,,1.0
PG,linreg,no_event_day,1,3.3968,11.538,3.3968,0.0235,,1.0
PG,rf,no_event_day,1,1.1594,1.3443,1.1594,0.008,,1.0
PG,xgb,no_event_day,1,0.5821,0.3389,0.5821,0.004,,1.0
PLTR,Top3Ensamble,no_event_day,1,6.6631,44.3975,6.6631,0.0484,,1.0
PLTR,arima,no_event_day,1,5.8278,33.9629,5.8278,0.0424,,1.0
PLTR,lgbm,no_event_day,1,7.5235,56.6036,7.5235,0.0547,,1.0
PLTR,linreg,no_event_day,1,8.0807,65.2973,8.0807,0.0587,,1.0
PLTR,rf,no_event_day,1,7.0589,49.8286,7.0589,0.0513,,1.0
PLTR,xgb,no_event_day,1,7.1027,50.4487,7.1027,0.0516,,1.0
TSLA,Top3Ensamble,no_event_day,1,5.3073,28.1678,5.3073,0.0149,,1.0
TSLA,arima,no_event_day,1,7.8969,62.3614,7.8969,0.0222,,1.0
TSLA,lgbm,no_event_day,1,4.0826,16.6675,4.0826,0.0115,,1.0
TSLA,linreg,no_event_day,1,3.0548,9.3315,3.0548,0.0086,,1.0
TSLA,rf,no_event_day,1,3.9425,15.5432,3.9425,0.0111,,1.0
TSLA,xgb,no_event_day,1,2.7795,7.7255,2.7795,0.0078,,1.0
TSM,Top3Ensamble,no_event_day,1,8.2868,68.6704,8.2868,0.0262,,1.0
TSM,arima,no_event_day,1,10.088,101.7676,10.088,0.0319,,1.0
TSM,lgbm,no_event_day,1,5.3779,28.9223,5.3779,0.017,,1.0
TSM,linreg,no_event_day,1,5.3171,28.2714,5.3171,0.0168,,1.0
TSM,rf,no_event_day,1,9.3943,88.2537,9.3943,0.0297,,1.0
TSM,xgb,no_event_day,1,14.6924,215.8657,14.6924,0.0464,,1.0
UNH,Top3Ensamble,no_event_day,1,1.2919,1.6689,1.2919,0.0049,,1.0
UNH,arima,no_event_day,1,2.5785,6.6488,2.5785,0.0098,,1.0
UNH,lgbm,no_event_day,1,2.7236,7.418,2.7236,0.0104,,1.0
UNH,linreg,no_event_day,1,11.8237,139.8008,11.8237,0.0452,,1.0
UNH,rf,no_event_day,1,0.6722,0.4519,0.6722,0.0026,,1.0
UNH,xgb,no_event_day,1,0.4798,0.2302,0.4798,0.0018,,1.0
V,Top3Ensamble,no_event_day,1,0.9602,0.922,0.9602,0.0032,,1.0
V,arima,no_event_day,1,4.1978,17.6213,4.1978,0.014,,1.0
V,lgbm,no_event_day,1,1.8779,3.5266,1.8779,0.0063,,1.0
V,linreg,no_event_day,1,21.2757,452.6557,21.2757,0.071,,1.0
V,rf,no_event_day,1,0.5608,0.3145,0.5608,0.0019,,1.0
V,xgb,no_event_day,1,3.4329,11.7848,3.4329,0.0115,,1.0
WMT,Top3Ensamble,no_event_day,1,1.0958,1.2007,1.0958,0.0089,,1.0
WMT,arima,no_event_day,1,0.4871,0.2373,0.4871,0.0039,,1.0
WMT,lgbm,no_event_day,1,2.127,4.5241,2.127,0.0172,,1.0
WMT,linreg,no_event_day,1,5.3287,28.3954,5.3287,0.0431,,1.0
WMT,rf,no_event_day,1,0.6731,0.4531,0.6731,0.0055,,1.0
WMT,xgb,no_event_day,1,1.107,1.2255,1.107,0.009,,1.0
XOM,Top3Ensamble,no_event_day,1,3.0915,9.5574,3.0915,0.018,,1.0
XOM,arima,no_event_day,1,0.4632,0.2145,0.4632,0.0027,,1.0
XOM,lgbm,no_event_day,1,2.8058,7.8723,2.8058,0.0164,,1.0
XOM,linreg,no_event_day,1,16.9051,285.7816,16.9051,0.0986,,1.0
XOM,rf,no_event_day,1,6.0056,36.0667,6.0056,0.035,,1.0
XOM,xgb,no_event_day,1,3.9258,15.412,3.9258,0.0229,,1.0
