ticker,model,session,rows,MAE,MSE,RMSE,MAPE,R2,EVS
GOOGL,Top3Ensamble,after_hours,1,10.7933,116.4957,10.7933,0.0375,,1.0
GOOGL,arima,after_hours,1,13.4669,181.3573,13.4669,0.0468,,1.0
GOOGL,lgbm,after_hours,1,10.7923,116.4747,10.7923,0.0375,,1.0
GOOGL,linreg,after_hours,1,13.0412,170.072,13.0412,0.0454,,1.0
GOOGL,rf,after_hours,1,12.4948,156.1192,12.4948,0.0435,,1.0
GOOGL,xgb,after_hours,1,9.0928,82.6797,9.0928,0.0316,,1.0
JNJ,Top3Ensamble,after_hours,1,2.8591,8.1745,2.8591,0.0117,,1.0
JNJ,arima,after_hours,1,1.7154,2.9427,1.7154,0.007,,1.0
JNJ,lgbm,after_hours,1,2.5129,6.3148,2.5129,0.0103,,1.0
JNJ,linreg,after_hours,1,0.4528,0.2051,0.4528,0.0019,,1.0
JNJ,rf,after_hours,1,2.2425,5.0287,2.2425,0.0092,,1.0
JNJ,xgb,after_hours,1,4.349,18.9136,4.349,0.0178,,1.0
JPM,Top3Ensamble,after_hours,1,11.653,135.7933,11.653,0.0396,,1.0
JPM,arima,after_hours,1,10.0754,101.5131,10.0754,0.0343,,1.0
JPM,lgbm,after_hours,1,10.7608,115.7954,10.7608,0.0366,,1.0
JPM,linreg,after_hours,1,4.2927,18.4269,4.2927,0.0146,,1.0
JPM,rf,after_hours,1,12.9128,166.7392,12.9128,0.0439,,1.0
JPM,xgb,after_hours,1,11.2855,127.3633,11.2855,0.0384,,1.0
LLY,Top3Ensamble,after_hours,1,36.7549,1350.9239,36.7549,0.04,,1.0
LLY,arima,after_hours,1,30.7315,944.4229,30.7315,0.0334,,1.0
LLY,lgbm,after_hours,1,44.3074,1963.1441,44.3074,0.0482,,1.0
LLY,linreg,after_hours,1,5.4435,29.6317,5.4435,0.0059,,1.0
LLY,rf,after_hours,1,35.2259,1240.8644,35.2259,0.0383,,1.0
LLY,xgb,after_hours,1,16.0567,257.8167,16.0567,0.0175,,1.0
LMT,Top3Ensamble,after_hours,1,9.6073,92.2993,9.6073,0.0159,,1.0
LMT,arima,after_hours,1,5.9703,35.6439,5.9703,0.0099,,1.0
LMT,lgbm,after_hours,1,9.7379,94.8267,9.7379,0.0161,,1.0
LMT,linreg,after_hours,1,28.0723,788.0564,28.0723,0.0464,,1.0
LMT,rf,after_hours,1,13.1136,171.9665,13.1136,0.0217,,1.0
LMT,xgb,after_hours,1,6.9977,48.9682,6.9977,0.0116,,1.0
MA,Top3Ensamble,after_hours,1,4.0316,16.2537,4.0316,0.0081,,1.0
MA,arima,after_hours,1,6.1122,37.3587,6.1122,0.0122,,1.0
MA,lgbm,after_hours,1,1.8695,3.4952,1.8695,0.0037,,1.0
MA,linreg,after_hours,1,22.6743,514.1223,22.6743,0.0454,,1.0
MA,rf,after_hours,1,3.7774,14.2686,3.7774,0.0076,,1.0
MA,xgb,after_hours,1,4.113,16.917,4.113,0.0082,,1.0
MCD,Top3Ensamble,after_hours,1,3.2873,10.8067,3.2873,0.0106,,1.0
MCD,arima,after_hours,1,2.3416,5.4829,2.3416,0.0075,,1.0
MCD,lgbm,after_hours,1,4.2538,18.0948,4.2538,0.0137,,1.0
MCD,linreg,after_hours,1,5.4851,30.0864,5.4851,0.0176,,1.0
MCD,rf,after_hours,1,3.2667,10.6713,3.2667,0.0105,,1.0
MCD,xgb,after_hours,1,3.2795,10.755,3.2795,0.0106,,1.0
META,Top3Ensamble,after_hours,1,27.9947,783.7028,27.9947,0.0489,,1.0
META,arima,after_hours,1,35.7423,1277.5121,35.7423,0.0625,,1.0
META,lgbm,after_hours,1,23.1102,534.0797,23.1102,0.0404,,1.0
META,linreg,after_hours,1,16.1176,259.7785,16.1176,0.0282,,1.0
META,rf,after_hours,1,26.8974,723.4714,26.8974,0.047,,1.0
META,xgb,after_hours,1,33.9765,1154.4019,33.9765,0.0594,,1.0
MRK,Top3Ensamble,after_hours,1,3.0052,9.031,3.0052,0.025,,1.0
MRK,arima,after_hours,1,2.0661,4.2688,2.0661,0.0172,,1.0
MRK,lgbm,after_hours,1,2.3209,5.3865,2.3209,0.0193,,1.0
MRK,linreg,after_hours,1,4.6285,21.423,4.6285,0.0385,,1.0
MRK,rf,after_hours,1,2.9239,8.5495,2.9239,0.0243,,1.0
MRK,xgb,after_hours,1,4.5571,20.7668,4.5571,0.0379,,1.0
MSFT,Top3Ensamble,after_hours,1,3.0549,9.3322,3.0549,0.0083,,1.0
MSFT,arima,after_hours,1,11.0431,121.9497,11.0431,0.0298,,1.0
MSFT,lgbm,after_hours,1,3.5802,12.8178,3.5802,0.0097,,1.0
MSFT,linreg,after_hours,1,10.4957,110.1595,10.4957,0.0284,,1.0
MSFT,rf,after_hours,1,5.4587,29.7971,5.4587,0.0147,,1.0
MSFT,xgb,after_hours,1,3.6709,13.4754,3.6709,0.0099,,1.0
NEE,Top3Ensamble,after_hours,1,1.4061,1.9771,1.4061,0.0151,,1.0
NEE,arima,after_hours,1,0.7904,0.6247,0.7904,0.0085,,1.0
NEE,lgbm,after_hours,1,1.1777,1.3869,1.1777,0.0127,,1.0
NEE,linreg,after_hours,1,4.2437,18.0093,4.2437,0.0457,,1.0
NEE,rf,after_hours,1,1.5668,2.4549,1.5668,0.0169,,1.0
NEE,xgb,after_hours,1,2.2502,5.0634,2.2502,0.0242,,1.0
NVDA,Top3Ensamble,after_hours,1,8.7176,75.9971,8.7176,0.05,,1.0
NVDA,arima,after_hours,1,8.8766,78.7941,8.8766,0.0509,,1.0
NVDA,lgbm,after_hours,1,8.9275,79.7,8.9275,0.0512,,1.0
NVDA,linreg,after_hours,1,2.2281,4.9646,2.2281,0.0128,,1.0
NVDA,rf,after_hours,1,8.5994,73.9505,8.5994,0.0493,,1.0
NVDA,xgb,after_hours,1,8.626,74.4072,8.626,0.0495,,1.0
ORCL,Top3Ensamble,after_hours,1,8.1946,67.1519,8.1946,0.0557,,1.0
ORCL,arima,after_hours,1,8.209,67.3882,8.209,0.0558,,1.0
ORCL,lgbm,after_hours,1,6.6542,44.2788,6.6542,0.0452,,1.0
ORCL,linreg,after_hours,1,11.8629,140.7293,11.8629,0.0806,,1.0
ORCL,rf,after_hours,1,7.9484,63.1767,7.9484,0.054,,1.0
ORCL,xgb,after_hours,1,8.4265,71.0054,8.4265,0.0573,,1.0
PG,Top3Ensamble,after_hours,1,0.6852,0.4695,0.6852,0.0047,,1.0
PG,arima,after_hours,1,0.231,0.0534,0.231,0.0016,,1.0
PG,lgbm,after_hours,1,0.7667,0.5878,0.7667,0.0053,,1.0
PG,linreg,after_hours,1,1.0588,1.121,1.0588,0.0073,,1.0
PG,rf,after_hours,1,1.0578,1.119,1.0578,0.0073,,1.0
PG,xgb,after_hours,1,1.6119,2.5982,1.6119,0.0112,,1.0
PLTR,Top3Ensamble,after_hours,1,7.3258,53.668,7.3258,0.0501,,1.0
PLTR,arima,after_hours,1,8.4122,70.7655,8.4122,0.0575,,1.0
PLTR,lgbm,after_hours,1,6.834,46.7032,6.834,0.0467,,1.0
PLTR,linreg,after_hours,1,4.265,18.1898,4.265,0.0292,,1.0
PLTR,rf,after_hours,1,7.055,49.7731,7.055,0.0482,,1.0
PLTR,xgb,after_hours,1,6.5103,42.384,6.5103,0.0445,,1.0
TSLA,Top3Ensamble,after_hours,1,18.2589,333.3868,18.2589,0.0491,,1.0
TSLA,arima,after_hours,1,15.1231,228.707,15.1231,0.0407,,1.0
TSLA,lgbm,after_hours,1,20.9601,439.3237,20.9601,0.0564,,1.0
TSLA,linreg,after_hours,1,26.4589,700.076,26.4589,0.0712,,1.0
TSLA,rf,after_hours,1,18.6935,349.4484,18.6935,0.0503,,1.0
TSLA,xgb,after_hours,1,19.9162,396.6559,19.9162,0.0536,,1.0
TSM,Top3Ensamble,after_hours,1,21.5034,462.396,21.5034,0.0636,,1.0
TSM,arima,after_hours,1,21.602,466.6468,21.602,0.0639,,1.0
TSM,lgbm,after_hours,1,21.1572,447.6264,21.1572,0.0626,,1.0
TSM,linreg,after_hours,1,20.5259,421.3131,20.5259,0.0607,,1.0
TSM,rf,after_hours,1,21.751,473.1057,21.751,0.0644,,1.0
TSM,xgb,after_hours,1,16.6831,278.3274,16.6831,0.0494,,1.0
UNH,Top3Ensamble,after_hours,1,5.0011,25.0112,5.0011,0.0185,,1.0
UNH,arima,after_hours,1,8.6085,74.1063,8.6085,0.0318,,1.0
UNH,lgbm,after_hours,1,4.8245,23.2755,4.8245,0.0178,,1.0
UNH,linreg,after_hours,1,1.4914,2.2244,1.4914,0.0055,,1.0
UNH,rf,after_hours,1,4.1406,17.1446,4.1406,0.0153,,1.0
UNH,xgb,after_hours,1,6.0383,36.4611,6.0383,0.0223,,1.0
V,Top3Ensamble,after_hours,1,0.0334,0.0011,0.0334,0.0001,,1.0
V,arima,after_hours,1,2.8777,8.2814,2.8777,0.0095,,1.0
V,lgbm,after_hours,1,3.0731,9.4442,3.0731,0.0102,,1.0
V,linreg,after_hours,1,22.6827,514.5067,22.6827,0.075,,1.0
V,rf,after_hours,1,0.2956,0.0874,0.2956,0.001,,1.0
V,xgb,after_hours,1,2.7395,7.5046,2.7395,0.0091,,1.0
WMT,Top3Ensamble,after_hours,1,0.9297,0.8643,0.9297,0.0075,,1.0
WMT,arima,after_hours,1,0.6571,0.4318,0.6571,0.0053,,1.0
WMT,lgbm,after_hours,1,1.296,1.6796,1.296,0.0104,,1.0
WMT,linreg,after_hours,1,5.0613,25.6168,5.0613,0.0407,,1.0
WMT,rf,after_hours,1,0.836,0.6989,0.836,0.0067,,1.0
WMT,xgb,after_hours,1,1.1448,1.3106,1.1448,0.0092,,1.0
XOM,Top3Ensamble,after_hours,1,0.2689,0.0723,0.2689,0.0016,,1.0
XOM,arima,after_hours,1,1.8268,3.3372,1.8268,0.0108,,1.0
XOM,lgbm,after_hours,1,0.2201,0.0485,0.2201,0.0013,,1.0
XOM,linreg,after_hours,1,11.9368,142.4868,11.9368,0.0704,,1.0
XOM,rf,after_hours,1,0.8001,0.6401,0.8001,0.0047,,1.0
XOM,xgb,after_hours,1,1.3781,1.8992,1.3781,0.0081,,1.0
