ticker,model,session,rows,MAE,MSE,RMSE,MAPE,R2,EVS
LMT,Top3Ensamble,after_hours,1,18.6288,347.0327,18.6288,0.0277,,1.0
LMT,arima,after_hours,1,16.9203,286.2953,16.9203,0.0252,,1.0
LMT,lgbm,after_hours,1,20.3374,413.6083,20.3374,0.0303,,1.0
MA,Top3Ensamble,after_hours,1,3.3404,11.1584,3.3404,0.0064,,1.0
MA,arima,after_hours,1,1.8678,3.4886,1.8678,0.0036,,1.0
MA,lgbm,after_hours,1,6.1883,38.2948,6.1883,0.0118,,1.0
MA,xgb,after_hours,1,1.9652,3.862,1.9652,0.0038,,1.0
MCD,Top3Ensamble,after_hours,1,1.7174,2.9496,1.7174,0.0052,,1.0
MCD,arima,after_hours,1,0.6915,0.4782,0.6915,0.0021,,1.0
MCD,lgbm,after_hours,1,2.9649,8.7905,2.9649,0.009,,1.0
MCD,rf,after_hours,1,1.4959,2.2378,1.4959,0.0046,,1.0
META,Top3Ensamble,after_hours,1,16.1723,261.5419,16.1723,0.0251,,1.0
META,lgbm,after_hours,1,16.6958,278.7488,16.6958,0.0259,,1.0
META,rf,after_hours,1,15.6487,244.8832,15.6487,0.0243,,1.0
MRK,Top3Ensamble,after_hours,1,0.4332,0.1877,0.4332,0.0037,,1.0
MRK,arima,after_hours,1,0.4039,0.1631,0.4039,0.0035,,1.0
MRK,lgbm,after_hours,1,0.2729,0.0745,0.2729,0.0024,,1.0
MRK,linreg,after_hours,1,1.9764,3.9063,1.9764,0.0171,,1.0
MSFT,Top3Ensamble,after_hours,1,6.7364,45.3793,6.7364,0.0165,,1.0
MSFT,arima,after_hours,1,1.8869,3.5605,1.8869,0.0046,,1.0
MSFT,lgbm,after_hours,1,5.2387,27.4435,5.2387,0.0128,,1.0
MSFT,rf,after_hours,1,13.0837,171.182,13.0837,0.032,,1.0
NEE,Top3Ensamble,after_hours,1,0.2663,0.0709,0.2663,0.0029,,1.0
NEE,arima,after_hours,1,0.1496,0.0224,0.1496,0.0016,,1.0
NEE,lgbm,after_hours,1,0.6213,0.386,0.6213,0.0068,,1.0
NEE,xgb,after_hours,1,0.3271,0.107,0.3271,0.0036,,1.0
NVDA,Top3Ensamble,after_hours,1,3.6251,13.1415,3.6251,0.0204,,1.0
NVDA,lgbm,after_hours,1,3.9825,15.8603,3.9825,0.0224,,1.0
NVDA,xgb,after_hours,1,3.2678,10.6782,3.2678,0.0184,,1.0
ORCL,Top3Ensamble,after_hours,1,2.0278,4.112,2.0278,0.0133,,1.0
ORCL,arima,after_hours,1,1.9309,3.7286,1.9309,0.0126,,1.0
ORCL,rf,after_hours,1,2.1247,4.5143,2.1247,0.0139,,1.0
PG,Top3Ensamble,after_hours,1,0.6683,0.4467,0.6683,0.0044,,1.0
PG,arima,after_hours,1,0.311,0.0967,0.311,0.002,,1.0
PG,rf,after_hours,1,1.0257,1.0521,1.0257,0.0067,,1.0
PLTR,Top3Ensamble,after_hours,1,3.556,12.6451,3.556,0.0226,,1.0
PLTR,arima,after_hours,1,4.1722,17.4075,4.1722,0.0265,,1.0
PLTR,rf,after_hours,1,2.6942,7.2586,2.6942,0.0171,,1.0
PLTR,xgb,after_hours,1,3.8016,14.452,3.8016,0.0242,,1.0
TSLA,Top3Ensamble,after_hours,1,7.5226,56.5889,7.5226,0.019,,1.0
TSLA,arima,after_hours,1,10.1669,103.3662,10.1669,0.0256,,1.0
TSLA,lgbm,after_hours,1,4.2909,18.4121,4.2909,0.0108,,1.0
TSLA,rf,after_hours,1,8.1098,65.7694,8.1098,0.0204,,1.0
TSM,Top3Ensamble,after_hours,1,14.4815,209.7144,14.4815,0.0427,,1.0
TSM,arima,after_hours,1,14.818,219.5723,14.818,0.0437,,1.0
TSM,lgbm,after_hours,1,13.1092,171.8502,13.1092,0.0387,,1.0
TSM,rf,after_hours,1,15.5174,240.7903,15.5174,0.0458,,1.0
UNH,Top3Ensamble,after_hours,1,3.4517,11.9144,3.4517,0.012,,1.0
UNH,lgbm,after_hours,1,4.0509,16.4095,4.0509,0.0141,,1.0
UNH,xgb,after_hours,1,2.8526,8.1372,2.8526,0.01,,1.0
V,Top3Ensamble,after_hours,1,4.1689,17.38,4.1689,0.0131,,1.0
V,arima,after_hours,1,2.2622,5.1178,2.2622,0.0071,,1.0
V,lgbm,after_hours,1,6.0756,36.9132,6.0756,0.0191,,1.0
WMT,Top3Ensamble,after_hours,1,0.359,0.1289,0.359,0.0029,,1.0
WMT,arima,after_hours,1,0.3671,0.1348,0.3671,0.003,,1.0
WMT,rf,after_hours,1,0.3508,0.1231,0.3508,0.0028,,1.0
XOM,Top3Ensamble,after_hours,1,1.1754,1.3816,1.1754,0.0078,,1.0
XOM,arima,after_hours,1,0.4332,0.1877,0.4332,0.0029,,1.0
XOM,lgbm,after_hours,1,1.9176,3.6771,1.9176,0.0127,,1.0
