model,dataset,MAE,MSE,RMSE,MAPE,R2,EVS,run_date,ABT Window,Train Window,Test Window,Predict Date,retrained
LMT_linreg,test,24.2235,884.4724,29.7401,0.0407,0.4306,0.6702,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_rf,train,4.5824,46.1227,6.7914,0.0099,0.899,0.899,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_rf,test,13.2983,260.9272,16.1532,0.0219,0.832,0.9192,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_rf,train,4.6378,43.6485,6.6067,0.01,0.9044,0.9044,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_rf,test,15.5281,326.0033,18.0556,0.0254,0.7901,0.9202,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_xgb,train,2.7904,14.8203,3.8497,0.006,0.9675,0.9675,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_xgb,test,16.0757,350.945,18.7335,0.0265,0.7741,0.9119,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_xgb,train,4.2096,34.5845,5.8809,0.0091,0.9243,0.9243,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_xgb,test,15.3833,333.5199,18.2625,0.0256,0.7853,0.8761,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_lgbm,train,3.2906,23.3199,4.8291,0.0071,0.9489,0.9489,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_lgbm,test,13.4407,255.8751,15.9961,0.0221,0.8353,0.9019,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_lgbm,train,4.349,42.065,6.4858,0.0094,0.9079,0.9079,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_lgbm,test,10.7354,174.1862,13.198,0.0176,0.8879,0.927,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
LMT_arima,train,5.2848,64.6727,8.0419,0.0114,0.8584,0.8584,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
LMT_arima,test,10.028,146.1805,12.0905,0.0164,0.9059,0.9164,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_linreg,train,4.3374,32.9807,5.7429,0.0078,0.9278,0.9278,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_linreg,test,15.6641,350.3642,18.718,0.0297,-0.0672,0.6285,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_linreg,train,4.4951,36.2943,6.0245,0.0081,0.9206,0.9206,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_linreg,test,14.9829,327.2011,18.0887,0.0283,0.0034,0.6539,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_rf,train,4.6217,41.9801,6.4792,0.0083,0.9082,0.9082,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_rf,test,6.5699,88.5781,9.4116,0.0124,0.7302,0.7702,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_rf,train,4.1094,29.6356,5.4439,0.0074,0.9352,0.9352,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_rf,test,6.3846,90.4912,9.5127,0.0121,0.7244,0.7721,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_xgb,train,2.9783,16.1398,4.0174,0.0053,0.9647,0.9647,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_xgb,test,6.8751,96.0599,9.801,0.013,0.7074,0.7475,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_xgb,train,4.0276,28.9613,5.3816,0.0072,0.9366,0.9366,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_xgb,test,6.24,79.6928,8.9271,0.0118,0.7573,0.7912,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_lgbm,train,3.5269,25.4112,5.041,0.0064,0.9444,0.9444,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_lgbm,test,7.0812,97.099,9.8539,0.0134,0.7043,0.7587,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_lgbm,train,4.2187,36.8518,6.0706,0.0076,0.9194,0.9194,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_lgbm,test,6.7437,87.7075,9.3652,0.0127,0.7329,0.7867,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MA_arima,train,5.3514,60.5088,7.7787,0.0097,0.8676,0.8676,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MA_arima,test,6.8371,87.2038,9.3383,0.0129,0.7344,0.7424,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_linreg,train,2.1074,7.3118,2.704,0.0069,0.8981,0.8981,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_linreg,test,5.0591,35.9814,5.9984,0.0156,0.6773,0.8614,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_linreg,train,2.2308,8.0819,2.8429,0.0073,0.8873,0.8873,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_linreg,test,5.393,38.9855,6.2438,0.0166,0.6504,0.8859,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_rf,train,2.2171,8.7891,2.9646,0.0073,0.8775,0.8775,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_rf,test,3.0835,15.9116,3.9889,0.0095,0.8573,0.9076,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_rf,train,2.247,8.4733,2.9109,0.0074,0.8819,0.8819,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_rf,test,2.5453,11.4059,3.3773,0.0079,0.8977,0.9267,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_xgb,train,0.9534,1.708,1.3069,0.0031,0.9762,0.9762,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_xgb,test,3.6173,21.6253,4.6503,0.0112,0.8061,0.9009,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_xgb,train,1.8625,5.7622,2.4004,0.0061,0.9197,0.9197,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_xgb,test,3.1158,16.1328,4.0166,0.0096,0.8553,0.9055,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_lgbm,train,1.655,5.0113,2.2386,0.0054,0.9301,0.9301,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_lgbm,test,3.3221,18.0047,4.2432,0.0103,0.8385,0.9053,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_lgbm,train,2.1485,8.4113,2.9002,0.007,0.8827,0.8827,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_lgbm,test,2.4447,10.7381,3.2769,0.0076,0.9037,0.9189,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MCD_arima,train,2.662,12.8519,3.585,0.0087,0.8208,0.8208,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MCD_arima,test,2.4625,10.2418,3.2003,0.0076,0.9081,0.9105,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_linreg,train,8.5478,136.1759,11.6694,0.0129,0.9708,0.9708,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_linreg,test,24.5119,918.2641,30.3029,0.037,-0.296,-0.2419,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_linreg,train,9.2491,163.5624,12.7892,0.0141,0.9649,0.9649,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_linreg,test,12.933,374.1044,19.3418,0.0196,0.472,0.4741,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_rf,train,8.975,166.2507,12.8938,0.0137,0.9644,0.9644,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_rf,test,11.1631,266.8349,16.3351,0.0168,0.6234,0.6236,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_rf,train,8.7247,154.3734,12.4247,0.0133,0.9669,0.9669,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_rf,test,10.5057,248.817,15.7739,0.0158,0.6488,0.6492,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_xgb,train,4.4037,37.6937,6.1395,0.0067,0.9919,0.9919,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_xgb,test,12.3404,316.0906,17.7789,0.0186,0.5539,0.5633,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_xgb,train,7.9826,116.0418,10.7723,0.0121,0.9751,0.9751,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_xgb,test,11.3041,255.3585,15.9799,0.017,0.6396,0.64,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_lgbm,train,6.3952,87.5768,9.3582,0.0098,0.9812,0.9812,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_lgbm,test,10.5532,253.4981,15.9216,0.0159,0.6422,0.6425,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_lgbm,train,8.1845,142.7221,11.9466,0.0126,0.9694,0.9694,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_lgbm,test,9.9883,220.0646,14.8346,0.015,0.6894,0.6904,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
META_arima,train,10.258,226.2633,15.0421,0.0157,0.9515,0.9515,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
META_arima,test,11.1154,265.8665,16.3054,0.0167,0.6248,0.6248,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_linreg,train,1.0712,1.9407,1.3931,0.0124,0.9713,0.9713,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_linreg,test,2.372,8.1681,2.858,0.0203,0.7549,0.8747,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_linreg,train,1.0946,2.0763,1.4409,0.0127,0.9693,0.9693,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_linreg,test,1.6174,3.6424,1.9085,0.0139,0.8907,0.9001,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_rf,train,1.0226,2.0308,1.425,0.0118,0.9699,0.9699,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_rf,test,1.7895,4.7373,2.1765,0.0154,0.8578,0.8805,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_rf,train,1.0263,1.9419,1.3935,0.0119,0.9713,0.9713,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_rf,test,1.7754,4.7424,2.1777,0.0152,0.8577,0.8841,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_xgb,train,0.4757,0.4142,0.6436,0.0055,0.9939,0.9939,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_xgb,test,1.9891,5.7767,2.4035,0.0171,0.8266,0.8645,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_xgb,train,0.9383,1.5403,1.2411,0.0109,0.9772,0.9772,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_xgb,test,1.7566,4.3039,2.0746,0.0151,0.8708,0.8847,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_lgbm,train,0.7624,1.1183,1.0575,0.0088,0.9834,0.9834,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_lgbm,test,1.6937,4.42,2.1024,0.0146,0.8674,0.872,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_lgbm,train,0.9435,1.7426,1.3201,0.011,0.9742,0.9742,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_lgbm,test,1.5954,4.0529,2.0132,0.0138,0.8784,0.8811,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MRK_arima,train,1.1831,2.7927,1.6711,0.0137,0.9587,0.9587,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MRK_arima,test,1.6348,4.1253,2.0311,0.0141,0.8762,0.8766,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_linreg,train,3.8181,27.7889,5.2715,0.0084,0.989,0.989,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_linreg,test,12.9315,281.9686,16.7919,0.0308,0.7201,0.8307,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_linreg,train,4.0097,32.2563,5.6795,0.0088,0.9872,0.9872,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_linreg,test,9.9437,185.0991,13.6051,0.0236,0.8163,0.8482,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_rf,train,3.9885,32.1793,5.6727,0.0088,0.9873,0.9873,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_rf,test,7.4398,117.7811,10.8527,0.0175,0.8831,0.8892,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_rf,train,3.9783,28.5052,5.339,0.0088,0.9887,0.9887,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_rf,test,9.3561,173.5379,13.1734,0.0224,0.8278,0.8807,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_xgb,train,1.9655,7.1715,2.678,0.0043,0.9972,0.9972,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_xgb,test,8.9035,160.2541,12.6591,0.0211,0.8409,0.882,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_xgb,train,3.6363,25.2871,5.0286,0.008,0.99,0.99,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_xgb,test,8.9099,166.1775,12.891,0.0213,0.8351,0.8844,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_lgbm,train,2.8855,16.804,4.0993,0.0064,0.9933,0.9933,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_lgbm,test,8.1277,145.8608,12.0773,0.0192,0.8552,0.8692,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_lgbm,train,3.6751,28.6369,5.3513,0.0082,0.9887,0.9887,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_lgbm,test,7.0366,119.8071,10.9456,0.0166,0.8811,0.8932,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
MSFT_arima,train,4.533,43.5621,6.6002,0.01,0.9828,0.9828,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
MSFT_arima,test,7.1532,117.081,10.8204,0.0169,0.8838,0.8882,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_linreg,train,0.8233,1.1628,1.0783,0.0112,0.9652,0.9652,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_linreg,test,2.5075,7.4393,2.7275,0.0283,0.6293,0.933,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_linreg,train,0.8681,1.3104,1.1447,0.0118,0.9608,0.9608,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_linreg,test,1.5217,3.2516,1.8032,0.0171,0.838,0.9281,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_rf,train,0.8021,1.1695,1.0814,0.0109,0.965,0.965,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_rf,test,1.1204,1.8711,1.3679,0.0125,0.9068,0.9369,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_rf,train,0.801,1.108,1.0526,0.0109,0.9669,0.9669,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_rf,test,1.1996,2.1305,1.4596,0.0134,0.8939,0.9384,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_xgb,train,0.4994,0.4254,0.6522,0.0068,0.9873,0.9873,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_xgb,test,1.3912,2.7972,1.6725,0.0156,0.8606,0.9329,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_xgb,train,0.6856,0.8545,0.9244,0.0093,0.9744,0.9744,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_xgb,test,1.1238,1.7761,1.3327,0.0127,0.9115,0.931,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_lgbm,train,0.5626,0.5848,0.7647,0.0076,0.9825,0.9825,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_lgbm,test,1.1547,1.8904,1.3749,0.013,0.9058,0.9428,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_lgbm,train,0.7401,1.0322,1.016,0.0101,0.9691,0.9691,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
