model,residual
_NaiveModel,12.16998291015625
_NaiveModel,2.82000732421875
_NaiveModel,-4.139984130859375
_NaiveModel,-1.0699996948242188
_NaiveModel,-0.0500030517578125
_NaiveModel,4.230010986328125
_NaiveModel,12.6400146484375
_NaiveModel,11.190002441406278
_NaiveModel,-1.1400146484375
_NaiveModel,4.339996337890625
_NaiveModel,-1.459991455078125
_NaiveModel,-5.22998046875
_NaiveModel,1.25
_NaiveModel,6.07000732421875
_NaiveModel,24.399993896484375
_NaiveModel,-3.639984130859375
_NaiveModel,-1.69000244140625
_NaiveModel,-22.8599853515625
_NaiveModel,-54.23004150390625
_NaiveModel,1.69000244140625
_NaiveModel,0.77001953125
_NaiveModel,21.07000732421875
_NaiveModel,-3.0099945068359375
_NaiveModel,8.760009765625
_NaiveModel,-0.37999725341796875
_NaiveModel,3.300003051757699
_NaiveModel,5.799995422363281
_NaiveModel,2.160003662109375
_NaiveModel,1.1999969482421733
_NaiveModel,54.32000732421875
_NaiveModel,5.6300048828125
_NaiveModel,7.75
_NaiveModel,1.82000732421875
_NaiveModel,0.930000305175767
_NaiveModel,-2.44000244140625
_NaiveModel,1.8499755859375
_NaiveModel,-7.9000244140625
_NaiveModel,2.699996948242216
_NaiveModel,-0.3499755859375
_NaiveModel,-10.30999755859375
_NaiveModel,0.259979248046875
_NaiveModel,0.65997314453125
_NaiveModel,1.90997314453125
_NaiveModel,7.05999755859375
_NaiveModel,5.05999755859375
_NaiveModel,-5.020004272460909
_NaiveModel,-2.97998046875
_NaiveModel,12.4000244140625
_NaiveModel,-7.269989013671875
_NaiveModel,6.32000732421875
_NaiveModel,0.339996337890625
_NaiveModel,16.6400146484375
_NaiveModel,-1.209999084472642
_NaiveModel,7.410003662109375
_NaiveModel,-1.4800033569335938
_NaiveModel,-4.770004272460881
_NaiveModel,1.2100067138671733
_NaiveModel,-1.029998779296875
_NaiveModel,8.090003967285156
_NaiveModel,4.919982910156307
_NaiveModel,3.399993896484375
_NaiveModel,5.040008544921875
_NaiveModel,2.399993896484375
_NaiveModel,1.0599975585937642
_NaiveModel,-2.739990234375
_NaiveModel,-1.149993896484375
_NaiveModel,-40.85998535156244
_NaiveModel,2.4400024414062784
_NaiveModel,-62.489990234375
_NaiveModel,-8.339996337890625
_NaiveModel,1.600006103515625
_NaiveModel,-25.66998291015625
_NaiveModel,6.58001708984375
_NaiveModel,3.7299957275390625
_NaiveModel,4.839996337890625
_NaiveModel,-1.789993286132841
_NaiveModel,-6.360015869140625
_NaiveModel,-28.510009765625
_NaiveModel,2.45001220703125
_NaiveModel,9.1400146484375
_NaiveModel,3.730010986328125
_NaiveModel,2.03997802734375
_NaiveModel,-1.8600006103515767
_NaiveModel,4.540008544921875
_NaiveModel,0.06999969482421875
_NaiveModel,-4.0099945068359375
_NaiveModel,-5.670005798339844
_NaiveModel,1.029998779296875
_NaiveModel,2.19000244140625
_NaiveModel,-9.3599853515625
_NaiveModel,-22.309997558593693
_NaiveModel,-14.800018310546818
_NaiveModel,4.750000000000057
_NaiveModel,1.8099975585937642
_NaiveModel,-3.350006103515625
_NaiveModel,7.149993896484375
_NaiveModel,-7.809997558593807
_NaiveModel,-2.760009765625057
_NaiveModel,8.5599365234375
_NaiveModel,-7.33001708984375
_NaiveModel,-0.339996337890625
_NaiveModel,15.98004150390625
_NaiveModel,5.070007324218864
_NaiveModel,-3.019989013671875
