Date,Open,High,Low,Close,ticker
2026-08-04,109.01000213623048,111.68000030517578,108.55999755859376,111.5500030517578,WMT
2026-08-05,112.4499969482422,113.16000366210938,111.36000061035156,112.33999633789062,WMT
2026-08-06,114.06999969482422,114.55999755859376,111.04000091552734,112.06999969482422,WMT
2026-08-07,110.61000061035156,112.29000091552734,110.5,111.8499984741211,WMT
2026-08-10,111.08000183105467,112.6999969482422,110.76000213623048,112.66000366210938,WMT
2026-08-11,112.44000244140624,113.33999633789062,112.19000244140624,113.26000213623048,WMT
2026-08-12,112.37000274658205,116.0500030517578,112.27999877929688,116.01000213623048,WMT
2026-08-13,116.16999816894533,116.31999969482422,114.80999755859376,115.72000122070312,WMT
2026-08-14,115.58999633789062,116.4499969482422,114.63500213623048,115.2699966430664,WMT
2026-07-27,938.1099853515624,956.6099853515624,936.6599731445312,951.5800170898438,COST
2026-07-28,970.5499877929688,987.5499877929688,965.8699951171876,966.5800170898438,COST
2026-07-29,968.0700073242188,978.7999877929688,963.0,974.030029296875,COST
2026-07-30,955.0399780273438,960.760009765625,949.6799926757812,954.1699829101562,COST
2026-07-31,945.739990234375,955.5599975585938,937.510009765625,951.8900146484376,COST
2026-08-03,965.1500244140624,967.97998046875,948.75,954.0800170898438,COST
2026-08-04,945.0,950.8599853515624,937.010009765625,947.8499755859376,COST
2026-08-05,956.989990234375,956.989990234375,935.219970703125,941.989990234375,COST
2026-08-06,959.5499877929688,966.1400146484376,941.780029296875,949.1500244140624,COST
2026-08-07,943.510009765625,949.7899780273438,937.510009765625,947.8200073242188,COST
2026-08-10,942.469970703125,952.8900146484376,940.5599975585938,952.75,COST
2026-08-11,950.0499877929688,954.9000244140624,938.0900268554688,944.3200073242188,COST
2026-08-12,937.4000244140624,951.3900146484376,935.0499877929688,949.5800170898438,COST
2026-08-13,954.25,962.5800170898438,949.510009765625,961.8499755859376,COST
2026-08-14,959.72998046875,965.2150268554688,957.75,961.0999755859376,COST
2026-07-27,267.5,271.1700134277344,266.79998779296875,270.6700134277344,MCD
2026-07-28,276.2099914550781,278.70001220703125,271.6300048828125,273.0199890136719,MCD
2026-07-29,272.6300048828125,273.0299987792969,270.25,271.5199890136719,MCD
2026-07-30,270.489990234375,271.79998779296875,266.3099975585937,268.44000244140625,MCD
2026-07-31,267.1199951171875,271.07000732421875,265.5199890136719,270.6400146484375,MCD
2026-08-03,275.7099914550781,276.3299865722656,265.2300109863281,265.2300109863281,MCD
2026-08-04,270.3299865722656,271.5299987792969,264.3099975585937,268.3399963378906,MCD
2026-08-05,271.6400146484375,275.29998779296875,269.010009765625,274.0,MCD
2026-08-06,276.0,276.8299865722656,271.760009765625,276.260009765625,MCD
2026-08-07,274.510009765625,276.8699951171875,273.2900085449219,274.4800109863281,MCD
2026-08-10,274.1400146484375,275.75,270.3599853515625,273.7200012207031,MCD
2026-08-11,273.2300109863281,274.2099914550781,271.32000732421875,274.1499938964844,MCD
2026-08-12,271.92999267578125,276.20001220703125,268.760009765625,275.70001220703125,MCD
2026-08-13,277.3800048828125,278.3699951171875,272.1499938964844,272.25,MCD
2026-08-14,272.3299865722656,275.3399963378906,271.2699890136719,272.8299865722656,MCD
2026-07-27,147.85000610351562,150.25,147.85000610351562,148.6300048828125,PG
2026-07-28,151.5,153.67999267578125,148.52000427246094,148.8800048828125,PG
2026-07-29,141.3800048828125,146.3800048828125,140.1999969482422,146.10000610351562,PG
2026-07-30,143.75999450683594,144.4499969482422,142.25,143.9600067138672,PG
2026-07-31,143.50999450683594,144.6999969482422,141.4600067138672,144.49000549316406,PG
2026-08-03,145.85000610351562,147.14999389648438,144.25999450683594,144.97000122070312,PG
2026-08-04,144.0399932861328,148.25,143.7899932861328,148.00999450683594,PG
2026-08-05,147.85000610351562,147.85000610351562,144.66000366210938,146.8000030517578,PG
2026-08-06,147.82000732421875,148.5,145.4499969482422,146.97000122070312,PG
2026-08-07,144.89999389648438,146.0,143.8800048828125,145.7899932861328,PG
2026-08-10,144.72999572753906,146.4600067138672,144.14999389648438,146.44000244140625,PG
2026-08-11,145.41000366210938,145.7100067138672,143.92999267578125,145.2100067138672,PG
2026-08-12,144.0500030517578,144.94000244140625,143.7899932861328,144.0800018310547,PG
2026-08-13,144.58999633789062,145.8000030517578,144.0,144.25999450683594,PG
2026-08-14,144.3249969482422,144.90499877929688,143.42999267578125,144.5500030517578,PG
2026-07-27,153.07000732421875,155.4199981689453,152.5,154.77000427246094,XOM
2026-07-28,154.1699981689453,156.17999267578125,151.8800048828125,153.0399932861328,XOM
2026-07-29,157.72000122070312,159.07000732421875,155.86000061035156,156.75,XOM
2026-07-30,155.08999633789062,157.77999877929688,154.52999877929688,156.97000122070312,XOM
2026-07-31,153.74000549316406,156.16000366210938,152.13999938964844,155.44000244140625,XOM
2026-08-03,153.4600067138672,155.91000366210938,152.64999389648438,155.05999755859375,XOM
2026-08-04,151.6199951171875,154.83999633789062,149.08999633789062,153.9600067138672,XOM
2026-08-05,155.0399932861328,155.0399932861328,151.14999389648438,151.6300048828125,XOM
2026-08-06,154.22000122070312,154.8699951171875,151.83999633789062,154.83999633789062,XOM
2026-08-07,152.63999938964844,153.6699981689453,151.52999877929688,153.0399932861328,XOM
2026-08-10,154.5,160.3699951171875,154.4499969482422,159.7899932861328,XOM
2026-08-11,159.66000366210938,161.6699981689453,159.27000427246094,159.8000030517578,XOM
2026-08-12,158.5500030517578,160.22999572753906,157.55999755859375,159.75,XOM
2026-08-13,158.02999877929688,159.75999450683594,157.42999267578125,158.61000061035156,XOM
2026-08-14,159.7100067138672,161.25,159.27999877929688,160.10000610351562,XOM
2026-07-27,89.66000366210938,90.16000366210938,88.29000091552734,88.83000183105469,NEE
2026-07-28,89.38999938964844,90.98999786376952,89.11000061035156,89.27999877929688,NEE
2026-07-29,90.0199966430664,90.5199966430664,88.0,88.45999908447266,NEE
2026-07-30,88.9000015258789,89.22000122070312,86.86000061035156,87.93000030517578,NEE
2026-07-31,87.81999969482422,88.11000061035156,86.91999816894531,86.91999816894531,NEE
2026-08-03,86.75,87.37999725341797,85.70999908447266,86.55000305175781,NEE
2026-08-04,86.12999725341797,87.30999755859375,85.4800033569336,87.19999694824219,NEE
2026-08-05,86.9000015258789,87.02999877929688,84.97000122070312,85.91000366210938,NEE
2026-08-06,86.70999908447266,86.87999725341797,83.94000244140625,84.5999984741211,NEE
2026-08-07,83.88999938964844,85.37000274658203,83.48999786376953,84.6500015258789,NEE
2026-08-10,84.18000030517578,84.76000213623047,83.6500015258789,84.69999694824219,NEE
2026-08-11,84.48999786376953,85.79000091552734,84.37999725341797,85.73999786376953,NEE
2026-08-12,85.48999786376953,86.0999984741211,85.26000213623047,85.77999877929688,NEE
2026-08-13,85.75,86.23999786376953,85.45999908447266,86.01000213623047,NEE
2026-08-14,86.0199966430664,86.52999877929688,85.83709716796875,86.19000244140625,NEE
2026-07-27,887.5,894.02001953125,839.5800170898438,873.280029296875,CAT
2026-07-28,855.760009765625,855.8200073242188,824.0,840.8499755859375,CAT
2026-07-29,810.22998046875,822.7999877929688,776.0,782.7100219726562,CAT
2026-07-30,810.75,822.760009765625,801.6799926757812,809.1400146484375,CAT
2026-07-31,843.3900146484375,845.0,807.3099975585938,814.8099975585938,CAT
2026-08-03,811.5800170898438,835.3400268554688,804.5700073242188,830.030029296875,CAT
2026-08-04,922.0,935.0,866.8499755859375,876.5399780273438,CAT
2026-08-05,874.9000244140625,905.719970703125,870.0,871.0800170898438,CAT
2026-08-06,862.0,879.3300170898438,856.9600219726562,856.9600219726562,CAT
2026-08-07,865.6300048828125,868.0,836.010009765625,842.1900024414062,CAT
2026-08-10,849.0399780273438,854.9299926757812,835.8599853515625,837.5800170898438,CAT
2026-08-11,850.0,864.25,842.1099853515625,843.3699951171875,CAT
2026-08-12,866.0,871.2000122070312,855.25,855.5999755859375,CAT
2026-08-13,858.5,864.1099853515625,848.3699951171875,854.5999755859375,CAT
2026-08-14,854.0,870.9000244140625,850.010009765625,856.5700073242188,CAT
2026-07-27,581.8800048828125,587.989990234375,578.0,580.0,LMT
2026-07-28,589.0,593.77001953125,576.72998046875,581.3099975585938,LMT
2026-07-29,585.0,587.0,568.739990234375,569.2000122070312,LMT
2026-07-30,565.760009765625,574.760009765625,556.5499877929688,574.1099853515625,LMT
2026-07-31,574.1099853515625,583.8900146484375,570.8900146484375,582.739990234375,LMT
2026-08-03,583.5,589.4099731445312,579.030029296875,586.2899780273438,LMT
2026-08-04,587.1900024414062,592.5,578.2999877929688,589.3300170898438,LMT
2026-08-05,593.0,593.6900024414062,577.1300048828125,577.5999755859375,LMT
2026-08-06,584.3099975585938,588.489990234375,577.8099975585938,582.8499755859375,LMT
2026-08-07,581.1099853515625,588.3900146484375,577.0,587.9500122070312,LMT
2026-08-10,591.77001953125,606.6500244140625,589.719970703125,603.1599731445312,LMT
2026-08-11,600.3099975585938,602.75,592.8900146484375,597.77001953125,LMT
2026-08-12,595.489990234375,610.3599853515625,588.010009765625,606.719970703125,LMT
2026-08-13,609.780029296875,609.780029296875,596.47998046875,598.010009765625,LMT
2026-08-14,603.0,609.239990234375,599.219970703125,608.6799926757812,LMT
