date,ticker,best_model,strategy_score,action,ret_1d,ret_5d,ret_20d,result_5d,pred_ARIMAModel,pred_LGBMRegressor,pred_LSTM,pred_RandomForestRegressor,pred_Ridge,pred_XGBRegressor,pred__NaiveModel
2026-06-13,XOM,_NaiveModel,0.0,HOLD,0.00%,-4.27%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,AAPL,_NaiveModel,0.0,HOLD,-1.52%,1.22%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,AMD,_NaiveModel,0.0,HOLD,4.73%,3.86%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,AMZN,_NaiveModel,0.0,HOLD,-1.23%,1.86%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,ASML,_NaiveModel,0.0,HOLD,-1.89%,-5.03%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,AVGO,_NaiveModel,0.0,HOLD,-0.91%,-2.30%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,BRK-B,_NaiveModel,0.0,HOLD,0.71%,1.89%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,CAT,_NaiveModel,0.0,HOLD,1.44%,5.33%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,COST,_NaiveModel,0.0,HOLD,0.68%,1.13%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,CRM,_NaiveModel,0.0,HOLD,-0.34%,-2.85%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,GOOGL,_NaiveModel,0.0,HOLD,0.53%,4.33%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,JNJ,_NaiveModel,0.0,HOLD,1.07%,-1.32%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,JPM,_NaiveModel,0.0,HOLD,2.31%,5.63%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,LLY,_NaiveModel,0.0,HOLD,-2.41%,-3.31%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,LMT,_NaiveModel,0.0,HOLD,-1.52%,-2.32%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,MA,_NaiveModel,0.0,HOLD,0.71%,3.05%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,MCD,_NaiveModel,0.0,HOLD,0.01%,1.11%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,META,_NaiveModel,0.0,HOLD,-0.26%,-0.15%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-12,MRK,_NaiveModel,0.0,HOLD,-1.42%,-4.63%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,MSFT,_NaiveModel,0.0,HOLD,0.10%,0.89%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-12,NEE,_NaiveModel,0.0,HOLD,1.36%,1.64%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,NVDA,_NaiveModel,0.0,HOLD,0.16%,1.24%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,ORCL,_NaiveModel,0.0,HOLD,0.02%,2.30%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,PG,_NaiveModel,0.0,HOLD,0.86%,2.80%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,PLTR,_NaiveModel,0.0,HOLD,-2.36%,-0.34%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-12,TSLA,_NaiveModel,0.0,HOLD,1.82%,1.38%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,TSM,_NaiveModel,0.0,HOLD,0.68%,1.13%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,UNH,_NaiveModel,0.0,HOLD,0.73%,0.52%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-12,V,_NaiveModel,0.0,HOLD,1.05%,4.41%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-12,WMT,_NaiveModel,0.0,HOLD,0.45%,0.44%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-12,XOM,_NaiveModel,0.0,HOLD,0.28%,-3.23%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,AAPL,_NaiveModel,0.0,HOLD,1.75%,2.02%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,AMD,_NaiveModel,0.0,HOLD,2.72%,15.09%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,AMZN,_NaiveModel,0.0,HOLD,-1.10%,0.75%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,ASML,_NaiveModel,0.0,HOLD,6.85%,6.46%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,AVGO,_NaiveModel,0.0,HOLD,-1.68%,0.45%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,BRK-B,_NaiveModel,0.0,HOLD,-0.41%,1.59%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,CAT,_NaiveModel,0.0,HOLD,-1.87%,2.10%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,COST,_NaiveModel,0.0,HOLD,0.73%,1.12%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,CRM,_NaiveModel,0.0,HOLD,-5.08%,-6.16%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,GOOGL,_NaiveModel,0.0,HOLD,-1.78%,1.40%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,JNJ,_NaiveModel,0.0,HOLD,0.56%,-0.57%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,JPM,_NaiveModel,0.0,HOLD,0.25%,2.14%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,LLY,_NaiveModel,0.0,HOLD,1.42%,-1.34%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,LMT,_NaiveModel,0.0,HOLD,3.50%,0.04%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,MA,_NaiveModel,0.0,HOLD,-1.76%,-0.93%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,MCD,_NaiveModel,0.0,HOLD,0.89%,1.37%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,META,_NaiveModel,0.0,HOLD,-2.76%,1.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,MRK,_NaiveModel,0.0,HOLD,0.97%,-3.93%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,MSFT,_NaiveModel,0.0,HOLD,-3.24%,-0.90%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,NEE,_NaiveModel,0.0,HOLD,0.01%,1.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,NVDA,_NaiveModel,0.0,HOLD,-1.59%,2.05%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,ORCL,_NaiveModel,0.0,HOLD,-10.55%,-6.40%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,PG,_NaiveModel,0.0,HOLD,-0.22%,1.20%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,PLTR,_NaiveModel,0.0,HOLD,-0.75%,2.00%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,TSLA,_NaiveModel,0.0,HOLD,0.62%,3.65%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,TSM,_NaiveModel,0.0,HOLD,-1.60%,3.15%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,UNH,_NaiveModel,0.0,HOLD,-1.80%,-0.47%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,V,_NaiveModel,0.0,HOLD,-1.85%,-0.38%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-10,WMT,_NaiveModel,0.0,HOLD,1.36%,1.63%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-10,XOM,_NaiveModel,0.0,HOLD,-1.55%,-5.37%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,AAPL,_NaiveModel,0.0,HOLD,-3.64%,-3.45%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,AMD,_NaiveModel,0.0,HOLD,-3.02%,4.33%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,AMZN,_NaiveModel,0.0,HOLD,-0.42%,-2.72%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,ASML,_NaiveModel,0.0,HOLD,1.64%,6.55%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,AVGO,_NaiveModel,0.0,HOLD,-1.12%,-3.66%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,BRK-B,_NaiveModel,0.0,HOLD,0.16%,0.46%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,CAT,_NaiveModel,0.0,HOLD,-0.10%,-0.55%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,COST,_NaiveModel,0.0,HOLD,-0.63%,0.78%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,CRM,_NaiveModel,0.0,HOLD,-3.94%,-9.13%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,GOOGL,_NaiveModel,0.0,HOLD,0.26%,-1.00%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,JNJ,_NaiveModel,0.0,HOLD,2.08%,3.75%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,JPM,_NaiveModel,0.0,HOLD,0.51%,3.09%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,LLY,_NaiveModel,0.0,HOLD,-0.39%,-1.41%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,LMT,_NaiveModel,0.0,HOLD,1.93%,3.90%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,MA,_NaiveModel,0.0,HOLD,1.97%,0.89%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,MCD,_NaiveModel,0.0,HOLD,1.61%,2.53%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,META,_NaiveModel,0.0,HOLD,-0.14%,-3.14%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,MRK,_NaiveModel,0.0,HOLD,0.07%,-0.39%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,MSFT,_NaiveModel,0.0,HOLD,-2.02%,-5.10%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,NEE,_NaiveModel,0.0,HOLD,0.98%,2.36%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,NVDA,_NaiveModel,0.0,HOLD,-0.22%,-1.65%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,ORCL,_NaiveModel,0.0,HOLD,-2.84%,-13.07%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,PG,_NaiveModel,0.0,HOLD,2.46%,3.11%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,PLTR,_NaiveModel,0.0,HOLD,-3.22%,-6.21%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,TSLA,_NaiveModel,0.0,HOLD,-3.00%,-0.62%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,TSM,_NaiveModel,0.0,HOLD,0.26%,-0.67%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,UNH,_NaiveModel,0.0,HOLD,1.58%,0.48%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,V,_NaiveModel,0.0,HOLD,1.68%,0.85%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-09,WMT,_NaiveModel,0.0,HOLD,-0.79%,1.01%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-09,XOM,_NaiveModel,0.0,HOLD,-1.87%,-3.12%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,AAPL,_NaiveModel,0.0,HOLD,-1.89%,-5.27%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,AMD,_NaiveModel,0.0,HOLD,5.14%,9.69%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,AMZN,_NaiveModel,0.0,HOLD,-0.33%,-3.04%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,ASML,_NaiveModel,0.0,HOLD,6.54%,13.51%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,AVGO,_NaiveModel,0.0,HOLD,2.82%,-0.95%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,BRK-B,_NaiveModel,0.0,HOLD,-0.23%,0.23%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,CAT,_NaiveModel,0.0,HOLD,1.26%,0.70%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,COST,_NaiveModel,0.0,HOLD,0.30%,1.08%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,CRM,_NaiveModel,0.0,HOLD,-1.68%,-10.65%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,GOOGL,_NaiveModel,0.0,HOLD,-1.42%,-2.40%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,JNJ,_NaiveModel,0.0,HOLD,-0.26%,3.48%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,JPM,_NaiveModel,0.0,HOLD,-0.40%,2.67%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,LLY,_NaiveModel,0.0,HOLD,1.57%,0.14%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,LMT,_NaiveModel,0.0,HOLD,-0.70%,3.16%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,MA,_NaiveModel,0.0,HOLD,-1.10%,-0.22%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,MCD,_NaiveModel,0.0,HOLD,-0.74%,1.78%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,META,_NaiveModel,0.0,HOLD,-1.28%,-4.39%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,MRK,_NaiveModel,0.0,HOLD,-1.05%,-1.44%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,MSFT,_NaiveModel,0.0,HOLD,-1.18%,-6.22%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,NEE,_NaiveModel,0.0,HOLD,-2.13%,0.17%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,NVDA,_NaiveModel,0.0,HOLD,1.73%,0.04%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,ORCL,_NaiveModel,0.0,HOLD,-0.87%,-13.83%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,PG,_NaiveModel,0.0,HOLD,-0.98%,2.09%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,PLTR,_NaiveModel,0.0,HOLD,0.69%,-5.56%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,TSLA,_NaiveModel,0.0,HOLD,4.59%,3.95%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,TSM,_NaiveModel,0.0,HOLD,2.80%,2.11%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,UNH,_NaiveModel,0.0,HOLD,1.78%,2.27%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,V,_NaiveModel,0.0,HOLD,-1.21%,-0.36%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-08,WMT,_NaiveModel,0.0,HOLD,0.80%,1.82%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-08,XOM,_NaiveModel,0.0,HOLD,1.22%,-1.94%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,AAPL,_NaiveModel,0.0,HOLD,0.00%,-5.27%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,AMD,_NaiveModel,0.0,HOLD,0.00%,9.69%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,AMZN,_NaiveModel,0.0,HOLD,0.00%,-3.04%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,ASML,_NaiveModel,0.0,HOLD,0.00%,13.51%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,AVGO,_NaiveModel,0.0,HOLD,0.00%,-0.95%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,BRK-B,_NaiveModel,0.0,HOLD,0.00%,0.23%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,CAT,_NaiveModel,0.0,HOLD,0.00%,0.70%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,COST,_NaiveModel,0.0,HOLD,0.00%,1.08%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,CRM,_NaiveModel,0.0,HOLD,0.00%,-10.65%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,GOOGL,_NaiveModel,0.0,HOLD,0.00%,-2.40%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,JNJ,_NaiveModel,0.0,HOLD,0.00%,3.48%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,JPM,_NaiveModel,0.0,HOLD,0.00%,2.67%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,LLY,_NaiveModel,0.0,HOLD,0.00%,0.14%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,LMT,_NaiveModel,0.0,HOLD,0.00%,3.16%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,MA,_NaiveModel,0.0,HOLD,0.00%,-0.22%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,MCD,_NaiveModel,0.0,HOLD,0.00%,1.78%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,META,_NaiveModel,0.0,HOLD,0.00%,-4.39%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,MRK,_NaiveModel,0.0,HOLD,0.00%,-1.44%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,MSFT,_NaiveModel,0.0,HOLD,0.00%,-6.22%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,NEE,_NaiveModel,0.0,HOLD,0.00%,0.17%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,NVDA,_NaiveModel,0.0,HOLD,0.00%,0.04%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,ORCL,_NaiveModel,0.0,HOLD,0.00%,-13.83%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,PG,_NaiveModel,0.0,HOLD,0.00%,2.09%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,PLTR,_NaiveModel,0.0,HOLD,0.00%,-5.56%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,TSLA,_NaiveModel,0.0,HOLD,0.00%,3.95%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,TSM,_NaiveModel,0.0,HOLD,0.00%,2.11%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,UNH,_NaiveModel,0.0,HOLD,0.00%,2.27%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,V,_NaiveModel,0.0,HOLD,0.00%,-0.36%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-07,WMT,_NaiveModel,0.0,HOLD,0.00%,1.82%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-07,XOM,_NaiveModel,0.0,HOLD,0.00%,-1.94%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,AAPL,_NaiveModel,0.0,HOLD,0.00%,-3.81%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,AMD,_NaiveModel,0.0,HOLD,0.00%,4.73%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,AMZN,_NaiveModel,0.0,HOLD,0.00%,-1.84%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,ASML,_NaiveModel,0.0,HOLD,0.00%,15.70%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,AVGO,_NaiveModel,0.0,HOLD,0.00%,-0.04%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,BRK-B,_NaiveModel,0.0,HOLD,0.00%,-0.48%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,CAT,_NaiveModel,0.0,HOLD,0.00%,-0.74%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,COST,_NaiveModel,0.0,HOLD,0.00%,0.39%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,CRM,_NaiveModel,0.0,HOLD,0.00%,-10.35%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,GOOGL,_NaiveModel,0.0,HOLD,0.00%,-2.92%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,JNJ,_NaiveModel,0.0,HOLD,0.00%,2.39%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,JPM,_NaiveModel,0.0,HOLD,0.00%,0.36%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,LLY,_NaiveModel,0.0,HOLD,0.00%,2.61%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,LMT,_NaiveModel,0.0,HOLD,0.00%,4.76%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,MA,_NaiveModel,0.0,HOLD,0.00%,-0.93%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,MCD,_NaiveModel,0.0,HOLD,0.00%,1.76%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,META,_NaiveModel,0.0,HOLD,0.00%,-4.14%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,MRK,_NaiveModel,0.0,HOLD,0.00%,-0.02%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,MSFT,_NaiveModel,0.0,HOLD,0.00%,-6.32%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,NEE,_NaiveModel,0.0,HOLD,0.00%,-1.16%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,NVDA,_NaiveModel,0.0,HOLD,0.00%,-0.11%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-06,ORCL,_NaiveModel,0.0,HOLD,0.00%,-13.84%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,PG,_NaiveModel,0.0,HOLD,0.00%,1.23%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,PLTR,_NaiveModel,0.0,HOLD,0.00%,-3.28%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,TSLA,_NaiveModel,0.0,HOLD,0.00%,2.08%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,TSM,_NaiveModel,0.0,HOLD,0.00%,1.42%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,UNH,_NaiveModel,0.0,HOLD,0.00%,1.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,V,_NaiveModel,0.0,HOLD,0.00%,-1.40%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,WMT,_NaiveModel,0.0,HOLD,0.00%,1.36%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-06,XOM,_NaiveModel,0.0,HOLD,0.00%,-2.21%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,AAPL,_NaiveModel,0.0,HOLD,-1.25%,-6.64%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,AMD,_NaiveModel,0.0,HOLD,-10.86%,-9.12%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,AMZN,_NaiveModel,0.0,HOLD,-3.06%,-3.78%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,ASML,_NaiveModel,0.0,HOLD,-6.59%,1.16%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,AVGO,_NaiveModel,0.0,HOLD,-7.92%,-6.39%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,BRK-B,_NaiveModel,0.0,HOLD,1.98%,1.91%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,CAT,_NaiveModel,0.0,HOLD,-3.85%,-2.74%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,COST,_NaiveModel,0.0,HOLD,-0.05%,-0.39%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-05,CRM,_NaiveModel,0.0,HOLD,-1.64%,-7.10%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,GOOGL,_NaiveModel,0.0,HOLD,-0.98%,-2.13%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,JNJ,_NaiveModel,0.0,HOLD,2.02%,3.87%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,JPM,_NaiveModel,0.0,HOLD,0.48%,0.58%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-05,LLY,_NaiveModel,0.0,HOLD,0.55%,1.72%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,LMT,_NaiveModel,0.0,HOLD,0.91%,2.13%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,MA,_NaiveModel,0.0,HOLD,1.93%,2.80%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,MCD,_NaiveModel,0.0,HOLD,2.61%,3.49%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,META,_NaiveModel,0.0,HOLD,-5.51%,-6.85%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,MRK,_NaiveModel,0.0,HOLD,0.44%,-0.55%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-05,MSFT,_NaiveModel,0.0,HOLD,-2.66%,-5.76%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,NEE,_NaiveModel,0.0,HOLD,0.19%,-0.99%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-05,NVDA,_NaiveModel,0.0,HOLD,-6.20%,-4.79%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,ORCL,_NaiveModel,0.0,HOLD,-9.59%,-12.92%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,PG,_NaiveModel,0.0,HOLD,4.09%,5.60%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,PLTR,_NaiveModel,0.0,HOLD,-4.35%,-6.80%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,TSLA,_NaiveModel,0.0,HOLD,-6.56%,-5.20%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,TSM,_NaiveModel,0.0,HOLD,-6.69%,-3.82%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
